# The Computer Science Ontology as a term taxonomy: the topics computer science research is
# indexed by, each with the label CSO states for it and the equivalent labels it states beside
# it. CSO states NO definition for any topic, so this is matched against declared names like
# OLiA and FIBO and cannot be read as a functional taxonomy — there is no prose to compare a
# scope against.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# definition is empty for every row because CSO publishes none.
#
# CSO is a POLY-HIERARCHY: 4747 of its 11426 topics with a parent are stated beneath more
# than one, up to 13. Every parent is carried, joined with the separator SkosConcept states
# for a repeated property, and SkosConcept.broaderConcepts reads them back. Nothing is dropped.
#
# Name: Computer Science Ontology 3.5
# Publisher: the Knowledge Media Institute, The Open University (https://cso.kmi.open.ac.uk/)
# Kind: terms
# Source: CSO 3.5, https://cso.kmi.open.ac.uk/download (CSO.3.5.csv) (the download states
#   no revision, so the archive is the citation, pinned by the SHA-256 ContentDigest states
#   over CSO.3.5.csv: 1fa427ecb26a92d6077a54b5da41833e3eea6a194567091e336e8425f4cc11d4).
# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) — "you can freely copy,
#   share, adapt, and build upon the data for any purpose, including commercial use, as long as
#   you give appropriate credit to the original creators". Credit: the Computer Science
#   Ontology, Knowledge Media Institute, The Open University, and NOTICE.md carries it.
#   The downloaded archive itself states no licence and carries no licence file; these terms
#   were supplied by the maintainer of this repository rather than read from the archive.
# Generated by CsoTopicsExtraction: 11438 topics.
metropolis-hastings_algorithm	metropolis-hastings algorithm		markov chain monte carlo	topic			
metropolitan_area_networks	metropolitan area networks		wireless telecommunication systems	topic			
mfcc	mfcc		mel-frequency cepstral coefficients | speech analysis	topic			
mib	mib		snmp	topic			
mice_%28computer_peripherals%29	mice (computer peripherals)		display devices | haptic systems	topic			
micro-blog	micro-blog	micro-blog | microblog | microblogging | microblogs	twitter	topic			
micro-cantilevers	micro-cantilevers	micro-cantilevers | microcantilever	nanocantilevers	topic			
micro-ct	micro-ct	micro ct | micro-ct	computerized tomography	topic			
micro-fabrication_techniques	micro-fabrication techniques		microfabrication	topic			
micro-mechanical	micro-mechanical		mems	topic			
micro-mobility	micro-mobility		mobile ip | mobility management	topic			
micro-strip_patch_antennas	micro-strip patch antennas	micro-strip patch antennas | microstrip patch antenna | microstrip patch antennas	microstrip devices	topic			
micro-structured_optical_fibers	micro-structured optical fibers		crystal whiskers | optical fiber fabrication | photonic crystal fibers	topic			
micro_and_nano_systems	micro and nano systems		design theory and methodology | process engineering	topic			
micro_assembly	micro assembly		micromachining | robotics	topic			
micro_beams	micro beams		pull-in	topic			
micro_holes	micro holes		micromachining	topic			
micro_milling	micro milling		micromachining	topic			
micro_mirror	micro mirror		moems	topic			
micro_part	micro part		micro assembly	topic			
micro_robotics	micro robotics		microrobot	topic			
microactuators	microactuators		mems	topic			
microaggregation	microaggregation		k-anonymity	topic			
microbial_diversity	microbial diversity		rna 16s	topic			
microbispora	microbispora		actinomadura	topic			
microbolometer	microbolometer		uncooled	topic			
microcalcifications	microcalcifications	microcalcification | microcalcifications	computer aided diagnosis	topic			
microcavities	microcavities	microcavities | microcavity	optoelectronic devices | transparent optical networks	topic			
microcontrollers	microcontrollers	micro-controller | microcontroller | microcontrollers	embedded systems	topic			
microdata	microdata		anonymization | information loss | k-anonymity	topic			
microelectromechanical_system	microelectromechanical system	micro electro mechanical system | micro-electrical-mechanical systems | microelectromechanical system | microelectromechanical systems | microelectromechanical systems (mems)	mems	topic			
microfabricated	microfabricated		microfabrication | solid-state sensors	topic			
microfabrication	microfabrication		micromachining	topic			
microfabrication_process	microfabrication process		microfabrication	topic			
microkernel	microkernel		software architecture patterns	topic			
micromachined	micromachined		micromachining | solid-state sensors	topic			
micromachining	micromachining		composite micromechanics	topic			
micromechanical_model	micromechanical model		micromechanics	topic			
micromechanics	micromechanics		composite micromechanics	topic			
microphone_arrays	microphone arrays	microphone array | microphone arrays	acoustic signal processing | beamforming | microphones | speech processing	topic			
microphone_signals	microphone signals		microphones	topic			
microphones	microphones	microphone | microphones	speech recognition	topic			
microprocessor	microprocessor		microprocessor chips	topic			
microprocessor_chips	microprocessor chips		computer hardware	topic			
microprogramming	microprogramming		reduced instruction set computing	topic			
microring_resonator	microring resonator		integrated optics | optical resonators | optoelectronic devices	topic			
microrings	microrings		microring resonator | silicon photonics	topic			
microrobot	microrobot	micro robots | microrobot	data communication equipment | intelligent robots | robots	topic			
microsatellite_instability	microsatellite instability		microsatellite repeats	topic			
microsatellite_repeats	microsatellite repeats	microsatellite dna | microsatellite repeats	allele | genetic markers | genotype	topic			
microsatellites	microsatellites		genetic marker | microsatellite repeats | population genetics	topic			
microsensors	microsensors		mems | sensor networks	topic			
microservices	microservices	microservice architecture | microservice-based architecture | microservices | microservices architecture	architecture types | software architecture patterns	topic			
microsoft_kinect	microsoft kinect		kinect | virtual reality	topic			
microsoft_sql_server	microsoft sql server		data warehouses | windows operating system	topic			
microsoft_windows	microsoft windows		windows operating system	topic			
microstrip_antennas	microstrip antennas	microstrip antenna | microstrip antennas	antenna arrays | bandwidth | directional patterns (antenna)	topic			
microstrip_band-pass_filter	microstrip band-pass filter		microstrip filters	topic			
microstrip_devices	microstrip devices		microstrip antennas	topic			
microstrip_filters	microstrip filters		microstrip devices | microstripes	topic			
microstrip_lines	microstrip lines		electric impedance | microstrip antennas | microwaves | time domain analysis	topic			
microstrip_patch	microstrip patch		micro-strip patch antennas | microwave antennas	topic			
microstrip_structures	microstrip structures		microstripes	topic			
microstrip_transmission_lines	microstrip transmission lines		microstrip lines	topic			
microstripes	microstripes	microstrip | microstripes	microstrip antennas | microwaves	topic			
microstructured_fibers	microstructured fibers		crystal whiskers | fiber lasers | optical fiber fabrication | photonic crystal fibers	topic			
microwave_amplifiers	microwave amplifiers		monolithic microwave integrated circuits	topic			
microwave_antennas	microwave antennas		antennas | microwaves	topic			
microwave_integrated_circuits	microwave integrated circuits		integrated circuits | microwaves	topic			
microwave_links	microwave links		electromagnetic wave attenuation | microwaves | optical links	topic			
microwave_photonics	microwave photonics		microwaves | optical- | optoelectronic devices	topic			
microwave_signals	microwave signals		microwave photonics	topic			
microwaves	microwaves		signal processing	topic			
mie_scattering	mie scattering		brillouin scattering	topic			
military_photography	military photography		digital image storage | watermarking algorithms	topic			
military_satellites	military satellites		communication satellites	topic			
milling_process	milling process		cutting forces	topic			
mim_devices	mim devices		antennas | multiplexing	topic			
mimo	mimo	mimo | multiple input multiple output | multiple input multiple outputs	orthogonal frequency division multiplexing	topic			
mimo-ofdm	mimo-ofdm	mimo-ofdm | mimo-ofdm systems	channel estimation | frequency division multiplexing | frequency estimation | gain control | mim devices | mimo | ofdm	topic			
mimo-ofdma	mimo-ofdma		mimo systems | multiplexing | ofdma | orthogonal frequency division multiple access | sub-carriers	topic			
mimo_antenna	mimo antenna		mimo | mobile antennas | mutual coupling	topic			
mimo_broadcast_channels	mimo broadcast channels		broadcast channels | channel state information | radio broadcasting | receiving antennas | sum-rate	topic			
mimo_channel	mimo channel	mimo channel | mimo channels	channel capacity | fading channels | matrix algebra | mim devices | mimo | mimo systems	topic			
mimo_channel_models	mimo channel models		channel model | mimo channel	topic			
mimo_detection	mimo detection		mimo | mimo systems | multiple-input-multiple-output | multiplexing | signal detection	topic			
mimo_detectors	mimo detectors		mimo detection	topic			
mimo_radar	mimo radar		beamforming | detection performance | radar antennas | radar systems | receiving antennas	topic			
mimo_relay	mimo relay		mimo | relay system	topic			
mimo_systems	mimo systems		communication channels | signal to noise ratio	topic			
mimo_transmission	mimo transmission		mimo | spatial multiplexing	topic			
min-sum	min-sum	min-sum | min-sum algorithm	ldpc codes	topic			
minimum_classification_error	minimum classification error		discriminative training	topic			
minimum_degree	minimum degree		graph g	topic			
minimum_mean-square_error	minimum mean-square error	minimum mean square error | minimum mean square error (mmse) | minimum mean square errors | minimum mean square errors (mmse) | minimum mean squared error | minimum mean-square error	mean square error | mimo systems	topic			
minimum_mean_square_error_criterion	minimum mean square error criterion		frequency domain equalization | mimo systems | signal receivers	topic			
minimum_spanning_tree_problem	minimum spanning tree problem		combinatorial optimization | minimum spanning trees | parallel architectures | spanning tree	topic			
minimum_spanning_trees	minimum spanning trees	minimum spanning tree | minimum spanning trees	graph theory	topic			
minimum_support	minimum support		associative processing | frequent patterns	topic			
mining_associations	mining associations		association rules	topic			
mining_process	mining process		data mining	topic			
minutia	minutia	minutia | minutiae	fingerprint | pattern matching	topic			
minutiae_extraction	minutiae extraction		fingerprint	topic			
mipv6	mipv6	hmipv6 | mipv6	wireless networks	topic			
mis_devices	mis devices		metal insulator boundaries	topic			
misadjustment	misadjustment		least mean squares | lms algorithms | variable step size	topic			
misbehaving_nodes	misbehaving nodes		malicious nodes | mobile ad hoc networks	topic			
missed_detections	missed detections		spectrum sensing	topic			
misuse_detection	misuse detection		anomaly detection	topic			
mitochondrial_genome	mitochondrial genome	mitochondrial gene | mitochondrial genetics | mitochondrial genome	genome	topic			
mitogenome	mitogenome		genome, mitochondrial	topic			
mixed_finite_element_method	mixed finite element method		finite element method	topic			
mixed_integer_programming_model	mixed integer programming model		computer programming	topic			
mixed_noise	mixed noise		image reconstruction | impulse noise	topic			
mixed_pixel	mixed pixel		endmembers	topic			
mixed_reality	mixed reality		augmented reality	topic			
mixed_signal	mixed signal		blind source separation	topic			
mixed_strategy	mixed strategy		nash equilibrium	topic			
mixing_matrix	mixing matrix		blind source separation	topic			
ml_detections	ml detections		maximum likelihood detection	topic			
ml_estimators	ml estimators		frequency estimation | maximum likelihood estimator	topic			
mlp_neural_networks	mlp neural networks		neural networks	topic			
mlst	mlst		bacterial typing techniques | multilocus sequence typing	topic			
mmic	mmic		high electron mobility transistors	topic			
mmorpg	mmorpg	mmorpg | mmorpgs	internet | online systems | role-playing game	topic			
mobile-learning_system	mobile-learning system		m-learning	topic			
mobile-phone_users	mobile-phone users		cellular telephones | mobile telecommunication systems | telecommunication equipment | telephone | telephone sets	topic			
mobile_ad_hoc	mobile ad hoc		mobile ad hoc networks	topic			
mobile_ad_hoc_networks	mobile ad hoc networks	mobile ad hoc network | mobile ad hoc networks | mobile ad-hoc network | mobile ad-hoc networks | mobile adhoc network (manets)	ad hoc networks | routing protocols	topic			
mobile_ad_hoc_networks_%28manet%29	mobile ad hoc networks (manet)	mobile ad hoc networks (manet) | mobile ad hoc networks (manets)	mobile ad hoc networks	topic			
mobile_agent_security	mobile agent security		mobile agents	topic			
mobile_agent_system	mobile agent system	mobile agent system | mobile agent systems | mobile agent technology	mobile agents	topic			
mobile_agents	mobile agents	mobile agent | mobile agents	distributed computer systems | mobile computing | mobile telecommunication systems | multiagent system	topic			
mobile_antennas	mobile antennas		antenna arrays | channel capacity | directional patterns (antenna) | fading (radio) | mobile telecommunication systems	topic			
mobile_application_development	mobile application development		mobile applications	topic			
mobile_applications	mobile applications	mobile application | mobile applications	mobile devices | mobile telecommunication systems	topic			
mobile_augmented_reality	mobile augmented reality	augmented reality applications | mobile augmented reality	augmented reality	topic			
mobile_base	mobile base		mobile manipulator	topic			
mobile_base_station	mobile base station		base stations	topic			
mobile_cellular_networks	mobile cellular networks		cellular network | cellular telephone systems | wireless networks	topic			
mobile_client	mobile client		wireless networks	topic			
mobile_cloud_computing	mobile cloud computing		cloud computing | mobile applications	topic			
mobile_clouds	mobile clouds		mobile cloud computing	topic			
mobile_commerce	mobile commerce	m-commerce | mobile commerce	commerce | e-commerce | mobile devices | mobile telecommunication systems	topic			
mobile_communication_systems	mobile communication systems		cellular telephone systems | radio broadcasting	topic			
mobile_communications	mobile communications	mobile communication | mobile communications	mobile telecommunication systems	topic			
mobile_computing	mobile computing		data communication systems | telecommunication networks | wireless telecommunication systems	topic			
mobile_devices	mobile devices	mobile device | mobile devices	mobile computing	topic			
mobile_environments	mobile environments	mobile environment | mobile environments	wireless networks	topic			
mobile_handheld_devices	mobile handheld devices		hand held device | portable equipment	topic			
mobile_handsets	mobile handsets		mobile antennas | telephone sets	topic			
mobile_interaction	mobile interaction		knowledge management | portable equipment | user interfaces	topic			
mobile_internet	mobile internet		mobile devices | mobile telecommunication systems	topic			
mobile_ip	mobile ip	mobile ip | mobile ipv6	wireless networks	topic			
mobile_learning	mobile learning		learning environments | mobile devices	topic			
mobile_learning_environment	mobile learning environment		mobile learning	topic			
mobile_manipulation	mobile manipulation		mobile manipulator	topic			
mobile_manipulator	mobile manipulator	mobile manipulator | mobile manipulators	intelligent robots | robotic manipulators	topic			
mobile_multimedia_services	mobile multimedia services		multimedia services	topic			
mobile_networks	mobile networks	mobile network | mobile networks	mobile telecommunication systems	topic			
mobile_nodes	mobile nodes	mobile node | mobile nodes	internet protocols | mobile telecommunication systems	topic			
mobile_operating_systems	mobile operating systems		android | operating systems	topic			
mobile_operators	mobile operators		broadband networks | telecommunication industry | wireless networks	topic			
mobile_payment	mobile payment		e-commerce | global system for mobile communications | mobile devices	topic			
mobile_phone_applications	mobile phone applications		cellular telephones | telecommunication equipment | telephone | telephone sets	topic			
mobile_phone_cameras	mobile phone cameras		cellular telephones | telecommunication equipment | telephone | telephone sets	topic			
mobile_phones	mobile phones	mobile phone | mobile phones	computer hardware	topic			
mobile_platform	mobile platform	mobile platform | mobile platforms	mobile devices | mobile phones | robots	topic			
mobile_radio_channels	mobile radio channels		fading channels | mobile radio systems	topic			
mobile_radio_systems	mobile radio systems		cellular radio systems | fading (radio)	topic			
mobile_radios	mobile radios		mobile radio systems	topic			
mobile_rfid	mobile rfid		mobile phones | rf-id tags	topic			
mobile_robot_localization	mobile robot localization		robot applications	topic			
mobile_robots	mobile robots	mobile robot | mobile robotic | mobile robotics | mobile robots	robotics	topic			
mobile_router	mobile router		network mobility	topic			
mobile_satellite_communication	mobile satellite communication		satellite antennas	topic			
mobile_satellite_systems	mobile satellite systems		communication satellites	topic			
mobile_security	mobile security		mobile ad hoc networks | network security | smart phones | wireless networks	topic			
mobile_sensor_networks	mobile sensor networks	mobile sensor network | mobile sensor networks	sensor networks | wireless sensor networks	topic			
mobile_sensor_node	mobile sensor node		mobile sensor networks | telecommunication equipment	topic			
mobile_service	mobile service	mobile service | mobile services	wireless networks	topic			
mobile_service_robots	mobile service robots		service robots	topic			
mobile_sinks	mobile sinks	mobile sink | mobile sinks	network lifetime | sensor networks | telecommunication equipment | wireless sensor networks	topic			
mobile_systems	mobile systems		wireless networks	topic			
mobile_technology	mobile technology	mobile technologies | mobile technology	mobile devices | telecommunication equipment	topic			
mobile_telecommunication_systems	mobile telecommunication systems		communication channels | telecommunication networks	topic			
mobile_terminal	mobile terminal	mobile terminal | mobile terminals	mobile phones | mobile telecommunication systems	topic			
mobile_users	mobile users		global system for mobile communications | mobile devices	topic			
mobile_web	mobile web		portable equipment | user interfaces | world wide web	topic			
mobile_wimax	mobile wimax		wimax | wireless networks	topic			
mobile_wireless_sensor_network	mobile wireless sensor network	mobile wireless sensor network | mobile wireless sensor networks	sensor networks | wireless sensor networks	topic			
mobility_analysis	mobility analysis		parallel mechanisms	topic			
mobility_management	mobility management		wireless networks	topic			
mobility_management_protocol	mobility management protocol		proxy mobile ipv6	topic			
mobility_management_scheme	mobility management scheme		mobility management	topic			
mobility_model	mobility model	mobility model | mobility models	mobile ad hoc networks	topic			
mobility_modeling	mobility modeling		mobility model | wireless networks	topic			
mobility_pattern	mobility pattern		mobility model | wireless networks	topic			
mobility_supports	mobility supports		handover | mobile ip | mobile nodes	topic			
modal_logic	modal logic	modal logic | modal logics	formal logic	topic			
modal_operators	modal operators		logic programming | modal logic	topic			
modal_parameters	modal parameters		damage detection	topic			
mode-locked	mode-locked		mode-locked fiber lasers | pulsed laser applications | pumping (laser) | ring lasers	topic			
mode-locked_fiber_lasers	mode-locked fiber lasers		fiber lasers | optical materials	topic			
mode-locked_laser	mode-locked laser	mode-locked laser | mode-locked lasers	mode-locked fiber lasers | pulsed laser applications	topic			
mode-locking	mode-locking		laser mode locking | mode-locked fiber lasers	topic			
mode_decision	mode decision		coding efficiency | h.264/avc | programming theory | signal distortion | video coding	topic			
mode_selection	mode selection		h.264/avc | video coding	topic			
model-based_systems_engineering	model-based systems engineering		sysml	topic			
model-checking_techniques	model-checking techniques		formal methods | model checking	topic			
model-driven_engineering	model-driven engineering	mde | model driven engineering | model-driven engineering	architecting | code generation | model transformation	topic			
model-driven_software_development	model-driven software development		model transformation	topic			
model_automobiles	model automobiles		vehicle suspensions	topic			
model_based_testing	model based testing	model based testing | model-based testing	model checking | test generations | verification	topic			
model_checker	model checker	model checker | model checkers	model checking	topic			
model_checking	model checking	model checking | model-checking	architecture verification and validation | embedded systems	topic			
model_checking_algorithm	model checking algorithm		model checking problem	topic			
model_checking_problem	model checking problem		computability and decidability | model checking	topic			
model_checking_tools	model checking tools		model checker | model checking problem	topic			
model_driven_architectures	model driven architectures	model driven architecture | model driven architectures | model-driven architecture | model-driven architectures	software development	topic			
model_driven_development	model driven development	model driven development | model-driven development	embedded systems | information systems | object oriented programming | user interfaces	topic			
model_free	model free		reinforcement learning	topic			
model_languages	model languages		modeling languages	topic			
model_reference	model reference		model reference adaptive control	topic			
model_reference_adaptive	model reference adaptive		model reference adaptive control	topic			
model_reference_adaptive_control	model reference adaptive control		adaptive control systems	topic			
model_reference_adaptive_system	model reference adaptive system		adaptive systems | model reference adaptive control	topic			
model_test	model test	model test | model tests	numerical model	topic			
model_to_model_transformation	model to model transformation		model-driven engineering	topic			
model_transformation	model transformation	model transformation | model transformations	embedded systems | graph theory | object oriented programming	topic			
model_validation	model validation		numerical model	topic			
model_view_controller	model view controller	model view controller | model view controller pattern	software architecture patterns	topic			
modeling_and_analysis	modeling and analysis		petri nets	topic			
modeling_languages	modeling languages	modeling language | modeling languages | modelling language	computational linguistics | linguistics | software engineering	topic			
models%2C_economic	models, economic		correlation analysis | economics	topic			
models%2C_educational	models, educational		educational measurement	topic			
models%2C_statistical	models, statistical		correlation analysis	topic			
modems	modems		broadband networks | data communication systems	topic			
modern_logistics	modern logistics		logistics	topic			
modes_of_operation	modes of operation		cryptography	topic			
modified_differential_evolution	modified differential evolution		differential evolution	topic			
modular_exponentiation	modular exponentiation		rsa	topic			
modular_multiplication	modular multiplication		rsa	topic			
modular_robotics	modular robotics		intelligent robots | machine design | modular robots	topic			
modular_robots	modular robots		industrial robots | robot applications | robotic manipulators	topic			
modulation_and_coding_schemes	modulation and coding schemes		adaptive modulation and coding | cellular radio systems | channel coding | channel conditions | frequency division multiple access	topic			
modulo_scheduling	modulo scheduling		software pipelining	topic			
moems	moems		mems	topic			
molecular_beams	molecular beams		semiconductor quantum wires	topic			
molecular_computing	molecular computing		dna computing	topic			
molecular_systems	molecular systems		mems	topic			
moment_generating_function	moment generating function		closed-form expression | fading (radio) | outage probability | probability density function	topic			
moment_methods	moment methods	moment method | moment methods	antennas | electromagnetic wave scattering | method of moments	topic			
monadic_second-order_logic	monadic second-order logic		computability and decidability | model checking	topic			
monads	monads		haskell	topic			
monocular_image	monocular image		human pose	topic			
monocular_slam	monocular slam		simultaneous localization and mapping	topic			
monolithic_microwave_integrated_circuits	monolithic microwave integrated circuits		integrated circuits | microwaves	topic			
monopole	monopole		monopole antennas	topic			
monopole_antennas	monopole antennas	monopole antenna | monopole antennas	directional patterns (antenna) | ultra-wideband (uwb)	topic			
monostatic	monostatic		bistatic sar	topic			
monte_carlo_analysis	monte carlo analysis		markov chains | numerical model	topic			
monte_carlo_localization	monte carlo localization		localization algorithm | robot applications	topic			
montgomery	montgomery		public key cryptography | scalar multiplication	topic			
montgomery_multiplication	montgomery multiplication		modular multiplication	topic			
morlet_wavelet	morlet wavelet		continuous wavelet transform | wavelet analysis	topic			
morphodynamics	morphodynamics		numerical model	topic			
morphological_filtering	morphological filtering		morphological filters	topic			
morphological_filters	morphological filters	morphological filter | morphological filters	mathematical morphology | signal processing	topic			
morphological_operations	morphological operations	morphological operation | morphological operations	mathematical morphology	topic			
morphological_operator	morphological operator	morphological operator | morphological operators	mathematical morphology	topic			
mos_capacitors	mos capacitors		gates (transistor)	topic			
most_significant_bit	most significant bit		least significant bits	topic			
mother_wavelets	mother wavelets		discrete wavelet transform | wavelet analysis	topic			
motion_analysis	motion analysis		image analysis | motion estimation	topic			
motion_blur	motion blur		optical transfer function	topic			
motion_capture_data	motion capture data		human motions	topic			
motion_capture_system	motion capture system		human motions	topic			
motion_compensation	motion compensation		image compression | image segmentation | motion estimation	topic			
motion_control	motion control		motion planning | robots	topic			
motion_controller	motion controller		motion control	topic			
motion_data	motion data		human motions	topic			
motion_deblurring	motion deblurring		image enhancement | motion blur	topic			
motion_detection	motion detection		motion estimation | object recognition | security systems	topic			
motion_editing	motion editing		inverse kinematics	topic			
motion_estimation	motion estimation		image coding	topic			
motion_estimation_algorithm	motion estimation algorithm		motion compensation	topic			
motion_fields	motion fields		motion vectors | optical flows | visual communication	topic			
motion_generation	motion generation		anthropomorphic robots | humanoid robot	topic			
motion_history_images	motion history images		human-action recognition	topic			
motion_information	motion information		motion vectors	topic			
motion_models	motion models	motion model | motion models	motion estimation	topic			
motion_picture_editing_machines	motion picture editing machines		motion editing	topic			
motion_planners	motion planners		intelligent robots | robot programming	topic			
motion_planning	motion planning		mobile robots	topic			
motion_planning_algorithms	motion planning algorithms		robot programming	topic			
motion_planning_problems	motion planning problems		robot programming	topic			
motion_segmentation	motion segmentation		image segmentation | motion estimation	topic			
motion_sequences	motion sequences		human motions	topic			
motion_synthesis	motion synthesis		human motions | interactive computer graphics	topic			
motion_vector_field	motion vector field		motion vectors	topic			
motion_vector_prediction	motion vector prediction		h.264/avc | motion vectors	topic			
motion_vectors	motion vectors	motion vector | motion vectors	motion compensation	topic			
motor_disability	motor disability		brain computer interface | user with disabilities	topic			
motor_imagery	motor imagery		brain computer interface	topic			
moving-object_detection	moving-object detection	detection of moving object | moving object detection | moving objects detection | moving-object detection	moving objects | object recognition | security systems	topic			
moving_least_squares	moving least squares		least squares approximations | mesh-less methods	topic			
moving_object_segmentation	moving object segmentation		background subtraction | moving objects	topic			
moving_object_tracking	moving object tracking		moving objects | object tracking	topic			
moving_objects	moving objects	moving object | moving objects	computer vision	topic			
moving_obstacles	moving obstacles		collision avoidance | dynamic environments | path planning | robot programming	topic			
moving_platform	moving platform		parallel manipulators | parallel mechanisms	topic			
moving_target_detection	moving target detection		moving targets | synthetic apertures	topic			
moving_target_tracking	moving target tracking		moving targets	topic			
moving_targets	moving targets	moving target | moving targets	radar | target tracking	topic			
movpe	movpe		metallorganic vapor phase epitaxy	topic			
mp3_compression	mp3 compression		audio watermarking | discrete wavelet transform | low-pass filtering	topic			
mpeg-2	mpeg-2		h.264/avc	topic			
mpi	mpi		parallel programming	topic			
mpi_applications	mpi applications		message passing interface | mpi | parallel application	topic			
mpi_programs	mpi programs		mpi	topic			
mpls_network	mpls network	mpls network | mpls networks	traffic engineering	topic			
mppt	mppt		maximum power point	topic			
mpsoc	mpsoc		embedded systems | noc	topic			
mram_devices	mram devices		magnetic storage | non-volatile memories | static random access storage	topic			
mrf	mrf		structural frames	topic			
mse	mse		mean square error	topic			
mtdna	mtdna		population genetics	topic			
mu-mimo	mu-mimo		multi-user mimo | precoding	topic			
mu-mimo_systems	mu-mimo systems		mu-mimo	topic			
mueller_matrix	mueller matrix		ellipsometry	topic			
multi-agent	multi-agent	multi agent | multi-agent | multi-agents	multiagent system	topic			
multi-agent_approach	multi-agent approach		intelligent agents | multi-agent	topic			
multi-agent_learning	multi-agent learning	multi-agent learning | multiagent learning	autonomous agents | game theory | intelligent agents | reinforcement learning	topic			
multi-agent_model	multi-agent model		multi-agent	topic			
multi-agent_reinforcement_learning	multi-agent reinforcement learning		autonomous agents | intelligent agents | q-learning	topic			
multi-agent_simulation	multi-agent simulation	multi agent simulation | multi-agent simulation	multiagent system	topic			
multi-agent_technologies	multi-agent technologies		intelligent agents | multi-agent	topic			
multi-antenna	multi-antenna		multiple antenna	topic			
multi-antenna_relay	multi-antenna relay		multi-antenna	topic			
multi-antenna_systems	multi-antenna systems		receiving antennas	topic			
multi-band_orthogonal_frequency_division_multiplex	multi-band orthogonal frequency division multiplex		mb-ofdm | multiplexing | orthogonal frequency division multiplexing | orthogonal functions | ultrawideband systems	topic			
multi-baseline	multi-baseline		geodetic satellites | synthetic apertures	topic			
multi-beam	multi-beam		acoustic arrays | satellite communication systems	topic			
multi-bits	multi-bits		delta sigma modulation | digital integrated circuits	topic			
multi-body_system_%28mbs%29	multi-body system (mbs)		computer control | technical conferences	topic			
multi-cell_environment	multi-cell environment		intercell interference	topic			
multi-cell_networks	multi-cell networks		intercell interference | multicell | wireless networks	topic			
multi-channel_mac	multi-channel mac		multi-channel mac protocols	topic			
multi-channel_mac_protocols	multi-channel mac protocols		ad hoc networks | control channels | mac protocol	topic			
multi-class_classification	multi-class classification	multi-class classification | multiclass classification	classification methods | support vector machine	topic			
multi-class_classifier	multi-class classifier		binary classification | multi-class classification	topic			
multi-class_problems	multi-class problems		multi-class classification	topic			
multi-core_machines	multi-core machines		multicore programming	topic			
multi-core_platforms	multi-core platforms		multi-core systems | multicore programming	topic			
multi-core_processor	multi-core processor	multi-core processor | multi-core processors | multicore processor | multicore processors	multi core	topic			
multi-core_systems	multi-core systems		embedded systems | multi-core processor | parallel programming	topic			
multi-criteria_decision_analysis	multi-criteria decision analysis		decision analysis | decision support systems	topic			
multi-criteria_decision_making	multi-criteria decision making		decision theory	topic			
multi-dimensional_model	multi-dimensional model		data warehouses	topic			
multi-hop_relay	multi-hop relay		multihop | radio links | relay node | relay stations	topic			
multi-hop_relay_networks	multi-hop relay networks		ieee 802.16j | multi-hop relay	topic			
multi-hop_routing	multi-hop routing		ad hoc networks | network lifetime | sensor networks | wireless sensor networks	topic			
multi-hop_wireless_mesh_networks	multi-hop wireless mesh networks		mesh networking	topic			
multi-input_multi-output	multi-input multi-output	multi-input multi-output | multi-input multi-output (mimo)	mimo systems | multiplexing | orthogonal frequency division multiplexing	topic			
multi-label_classification	multi-label classification	multi-label | multi-label classification	classification	topic			
multi-modal_biometrics	multi-modal biometrics	multi-modal biometrics | multimodal biometric systems | multimodal biometrics	biometrics	topic			
multi-modal_interactions	multi-modal interactions	multi-modal interactions | multimodal interaction	interactive computer systems	topic			
multi-modal_interfaces	multi-modal interfaces	multi-modal interfaces | multimodal interface | multimodal interfaces	interactive computer systems	topic			
multi-mode_interference	multi-mode interference		integrated optics	topic			
multi-object_tracking	multi-object tracking		object tracking | target tracking	topic			
multi-objective_differential_evolutions	multi-objective differential evolutions		differential evolution | multi-objective optimisation	topic			
multi-objective_evolutionary_algorithms	multi-objective evolutionary algorithms	multi objective evolutionary algorithms | multi-objective evolutionary algorithm | multi-objective evolutionary algorithms	multi-objective optimisation	topic			
multi-objective_genetic_algorithm	multi-objective genetic algorithm	multi-objective genetic algorithm | multi-objective genetic algorithms	multi-objective optimisation	topic			
multi-objective_learning	multi-objective learning		machine learning	topic			
multi-objective_optimisation	multi-objective optimisation	multi objective optimizations (moo) | multi-objective optimisation | multi-objective optimization | multi-objective optimizations | multiobjective optimisation | multiobjective optimization	evolutionary algorithms	topic			
multi-objective_optimization_models	multi-objective optimization models		multi-objective optimisation	topic			
multi-objective_optimization_problem	multi-objective optimization problem		multi-objective optimisation | optimization problems	topic			
multi-objective_problem	multi-objective problem		multi-objective optimization problem | pareto front	topic			
multi-path_interference	multi-path interference		multipath propagation | signal interference	topic			
multi-path_mitigation	multi-path mitigation		global navigation satellite systems | multipath propagation	topic			
multi-processor_platforms	multi-processor platforms		multiprocessing systems | real time systems	topic			
multi-radio	multi-radio		channel assignment	topic			
multi-robot	multi-robot	multi-robot | multirobots	multipurpose robots	topic			
multi-robot_cooperation	multi-robot cooperation		multi-robot | multi-robot systems	topic			
