# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
application/vnd.medicalholodeck.recordxr	application/vnd.medicalholodeck.recordxr		application	media-type	application		[Dominique_Sandoz]
application/vnd.meridian-slingshot	application/vnd.meridian-slingshot		application	media-type	application		[Eric_Wedel]
application/vnd.mermaid	application/vnd.mermaid		application	media-type	application		[Sidharth_Vinod]
application/vnd.mfmp	application/vnd.mfmp		application	media-type	application		[Yukari_Ikeda]
application/vnd.micro+json	application/vnd.micro+json		application	media-type	application		[Dali_Zheng]
application/vnd.micrografx.flo	application/vnd.micrografx.flo		application	media-type	application		[Joe_Prevo]
application/vnd.micrografx.igx	application/vnd.micrografx.igx		application	media-type	application		[Joe_Prevo]
application/vnd.microsoft.portable-executable	application/vnd.microsoft.portable-executable		application	media-type	application		[Henrik_Andersson]
application/vnd.microsoft.windows.thumbnail-cache	application/vnd.microsoft.windows.thumbnail-cache		application	media-type	application		[Henrik_Andersson]
application/vnd.miele+json	application/vnd.miele+json		application	media-type	application		[Nils_Langhammer]
application/vnd.mif	application/vnd.mif		application	media-type	application		[Mike_Wexler]
application/vnd.minisoft-hp3000-save	application/vnd.minisoft-hp3000-save		application	media-type	application		[Chris_Bartram]
application/vnd.mitsubishi.misty-guard.trustweb	application/vnd.mitsubishi.misty-guard.trustweb		application	media-type	application		[Tanaka]
application/vnd.modl	application/vnd.modl		application	media-type	application		[Elliott_Brown]
application/vnd.mohnetic	application/vnd.mohnetic		application	media-type	application		[Kostiantyn_Cherednychenko]
application/vnd.mophun.application	application/vnd.mophun.application		application	media-type	application		[Bjorn_Wennerstrom]
application/vnd.mophun.certificate	application/vnd.mophun.certificate		application	media-type	application		[Bjorn_Wennerstrom]
application/vnd.motorola.flexsuite	application/vnd.motorola.flexsuite		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.adsi	application/vnd.motorola.flexsuite.adsi		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.fis	application/vnd.motorola.flexsuite.fis		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.gotap	application/vnd.motorola.flexsuite.gotap		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.kmr	application/vnd.motorola.flexsuite.kmr		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.ttc	application/vnd.motorola.flexsuite.ttc		application	media-type	application		[Mark_Patton]
application/vnd.motorola.flexsuite.wem	application/vnd.motorola.flexsuite.wem		application	media-type	application		[Mark_Patton]
application/vnd.motorola.iprm	application/vnd.motorola.iprm		application	media-type	application		[Rafie_Shamsaasef]
application/vnd.mozilla.xul+xml	application/vnd.mozilla.xul+xml		application	media-type	application		[Braden_N_McDaniel]
application/vnd.ms-3mfdocument	application/vnd.ms-3mfdocument		application	media-type	application		[Shawn_Maloney]
application/vnd.ms-PrintDeviceCapabilities+xml	application/vnd.ms-PrintDeviceCapabilities+xml		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-PrintSchemaTicket+xml	application/vnd.ms-PrintSchemaTicket+xml		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-artgalry	application/vnd.ms-artgalry		application	media-type	application		[Dean_Slawson]
application/vnd.ms-asf	application/vnd.ms-asf		application	media-type	application		[Eric_Fleischman]
application/vnd.ms-cab-compressed	application/vnd.ms-cab-compressed		application	media-type	application		[Kim_Scarborough]
application/vnd.ms-excel	application/vnd.ms-excel		application	media-type	application		[Sukvinder_S._Gill]
application/vnd.ms-excel.addin.macroEnabled.12	application/vnd.ms-excel.addin.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-excel.sheet.binary.macroEnabled.12	application/vnd.ms-excel.sheet.binary.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-excel.sheet.macroEnabled.12	application/vnd.ms-excel.sheet.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-excel.template.macroEnabled.12	application/vnd.ms-excel.template.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-fontobject	application/vnd.ms-fontobject		application	media-type	application		[Kim_Scarborough]
application/vnd.ms-htmlhelp	application/vnd.ms-htmlhelp		application	media-type	application		[Anatoly_Techtonik]
application/vnd.ms-ims	application/vnd.ms-ims		application	media-type	application		[Eric_Ledoux]
application/vnd.ms-lrm	application/vnd.ms-lrm		application	media-type	application		[Eric_Ledoux]
application/vnd.ms-office.activeX+xml	application/vnd.ms-office.activeX+xml		application	media-type	application		[Chris_Rae]
application/vnd.ms-officetheme	application/vnd.ms-officetheme		application	media-type	application		[Chris_Rae]
application/vnd.ms-playready.initiator+xml	application/vnd.ms-playready.initiator+xml		application	media-type	application		[Daniel_Schneider]
application/vnd.ms-powerpoint	application/vnd.ms-powerpoint		application	media-type	application		[Sukvinder_S._Gill]
application/vnd.ms-powerpoint.addin.macroEnabled.12	application/vnd.ms-powerpoint.addin.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-powerpoint.presentation.macroEnabled.12	application/vnd.ms-powerpoint.presentation.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-powerpoint.slide.macroEnabled.12	application/vnd.ms-powerpoint.slide.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-powerpoint.slideshow.macroEnabled.12	application/vnd.ms-powerpoint.slideshow.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-powerpoint.template.macroEnabled.12	application/vnd.ms-powerpoint.template.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-project	application/vnd.ms-project		application	media-type	application		[Sukvinder_S._Gill]
application/vnd.ms-tnef	application/vnd.ms-tnef		application	media-type	application		[Sukvinder_S._Gill]
application/vnd.ms-windows.devicepairing	application/vnd.ms-windows.devicepairing		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-windows.nwprinting.oob	application/vnd.ms-windows.nwprinting.oob		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-windows.printerpairing	application/vnd.ms-windows.printerpairing		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-windows.wsd.oob	application/vnd.ms-windows.wsd.oob		application	media-type	application		[Justin_Hutchings]
application/vnd.ms-wmdrm.lic-chlg-req	application/vnd.ms-wmdrm.lic-chlg-req		application	media-type	application		[Kevin_Lau]
application/vnd.ms-wmdrm.lic-resp	application/vnd.ms-wmdrm.lic-resp		application	media-type	application		[Kevin_Lau]
application/vnd.ms-wmdrm.meter-chlg-req	application/vnd.ms-wmdrm.meter-chlg-req		application	media-type	application		[Kevin_Lau]
application/vnd.ms-wmdrm.meter-resp	application/vnd.ms-wmdrm.meter-resp		application	media-type	application		[Kevin_Lau]
application/vnd.ms-word.document.macroEnabled.12	application/vnd.ms-word.document.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-word.template.macroEnabled.12	application/vnd.ms-word.template.macroEnabled.12		application	media-type	application		[Chris_Rae]
application/vnd.ms-works	application/vnd.ms-works		application	media-type	application		[Sukvinder_S._Gill]
application/vnd.ms-wpl	application/vnd.ms-wpl		application	media-type	application		[Dan_Plastina]
application/vnd.ms-xpsdocument	application/vnd.ms-xpsdocument		application	media-type	application		[Jesse_McGatha]
application/vnd.msa-disk-image	application/vnd.msa-disk-image		application	media-type	application		[Thomas_Huth]
application/vnd.mseq	application/vnd.mseq		application	media-type	application		[Gwenael_Le_Bodic]
application/vnd.msgpack	application/vnd.msgpack		application	media-type	application		[Alexander_Ivanov]
application/vnd.msign	application/vnd.msign		application	media-type	application		[Malte_Borcherding]
application/vnd.multiad.creator	application/vnd.multiad.creator		application	media-type	application		[Steve_Mills]
application/vnd.multiad.creator.cif	application/vnd.multiad.creator.cif		application	media-type	application		[Steve_Mills]
application/vnd.music-niff	application/vnd.music-niff		application	media-type	application		[Tim_Butler]
application/vnd.musician	application/vnd.musician		application	media-type	application		[Greg_Adams]
application/vnd.muvee.style	application/vnd.muvee.style		application	media-type	application		[Chandrashekhara_Anantharamu]
application/vnd.mynfc	application/vnd.mynfc		application	media-type	application		[Franck_Lefevre]
application/vnd.nacamar.ybrid+json	application/vnd.nacamar.ybrid+json		application	media-type	application		[Sebastian_A._Weiss]
application/vnd.nato.bindingdataobject+cbor	application/vnd.nato.bindingdataobject+cbor		application	media-type	application		[Aidan_Murdock]
application/vnd.nato.bindingdataobject+json	application/vnd.nato.bindingdataobject+json		application	media-type	application		[Aidan_Murdock]
application/vnd.nato.bindingdataobject+xml	application/vnd.nato.bindingdataobject+xml		application	media-type	application		[Aidan_Murdock]
application/vnd.nato.openxmlformats-package.iepd+zip	application/vnd.nato.openxmlformats-package.iepd+zip		application	media-type	application		[Aidan_Murdock]
application/vnd.ncd.control	application/vnd.ncd.control		application	media-type	application		[Lauri_Tarkkala]
application/vnd.ncd.reference	application/vnd.ncd.reference		application	media-type	application		[Lauri_Tarkkala]
application/vnd.nearst.inv+json	application/vnd.nearst.inv+json		application	media-type	application		[Thomas_Schoffelen]
application/vnd.nebumind.line	application/vnd.nebumind.line		application	media-type	application		[Andreas_Molzer]
application/vnd.nervana	application/vnd.nervana		application	media-type	application		[Steve_Judkins]
application/vnd.netfpx	application/vnd.netfpx		application	media-type	application		[Andy_Mutz]
application/vnd.neurolanguage.nlu	application/vnd.neurolanguage.nlu		application	media-type	application		[Dan_DuFeu]
application/vnd.nila.protobuf-bundle+zip	application/vnd.nila.protobuf-bundle+zip		application	media-type	application		[Manivannan_Subburaj]
application/vnd.nimn	application/vnd.nimn		application	media-type	application		[Amit_Kumar_Gupta]
application/vnd.nintendo.nitro.rom	application/vnd.nintendo.nitro.rom		application	media-type	application		[Henrik_Andersson]
application/vnd.nintendo.snes.rom	application/vnd.nintendo.snes.rom		application	media-type	application		[Henrik_Andersson]
application/vnd.nitf	application/vnd.nitf		application	media-type	application		[Steve_Rogan]
application/vnd.noblenet-directory	application/vnd.noblenet-directory		application	media-type	application		[Monty_Solomon]
application/vnd.noblenet-sealer	application/vnd.noblenet-sealer		application	media-type	application		[Monty_Solomon]
application/vnd.noblenet-web	application/vnd.noblenet-web		application	media-type	application		[Monty_Solomon]
application/vnd.nokia.catalogs	application/vnd.nokia.catalogs		application	media-type	application		[Nokia]
application/vnd.nokia.conml+wbxml	application/vnd.nokia.conml+wbxml		application	media-type	application		[Nokia]
application/vnd.nokia.conml+xml	application/vnd.nokia.conml+xml		application	media-type	application		[Nokia]
application/vnd.nokia.iSDS-radio-presets	application/vnd.nokia.iSDS-radio-presets		application	media-type	application		[Nokia]
application/vnd.nokia.iptv.config+xml	application/vnd.nokia.iptv.config+xml		application	media-type	application		[Nokia]
application/vnd.nokia.landmark+wbxml	application/vnd.nokia.landmark+wbxml		application	media-type	application		[Nokia]
application/vnd.nokia.landmark+xml	application/vnd.nokia.landmark+xml		application	media-type	application		[Nokia]
application/vnd.nokia.landmarkcollection+xml	application/vnd.nokia.landmarkcollection+xml		application	media-type	application		[Nokia]
application/vnd.nokia.n-gage.ac+xml	application/vnd.nokia.n-gage.ac+xml		application	media-type	application		[Nokia]
application/vnd.nokia.n-gage.data	application/vnd.nokia.n-gage.data		application	media-type	application		[Nokia]
application/vnd.nokia.n-gage.symbian.install	application/vnd.nokia.n-gage.symbian.install		application	media-type	application		vnd.nokia.n-gage.symbian.install (OBSOLETE; no replacement given) | [Nokia]
application/vnd.nokia.ncd	application/vnd.nokia.ncd		application	media-type	application		[Nokia]
application/vnd.nokia.pcd+wbxml	application/vnd.nokia.pcd+wbxml		application	media-type	application		[Nokia]
application/vnd.nokia.pcd+xml	application/vnd.nokia.pcd+xml		application	media-type	application		[Nokia]
application/vnd.nokia.radio-preset	application/vnd.nokia.radio-preset		application	media-type	application		[Nokia]
application/vnd.nokia.radio-presets	application/vnd.nokia.radio-presets		application	media-type	application		[Nokia]
application/vnd.nomos+json	application/vnd.nomos+json		application	media-type	application		[Allan_Sendagi]
application/vnd.novadigm.EDM	application/vnd.novadigm.EDM		application	media-type	application		[Janine_Swenson]
application/vnd.novadigm.EDX	application/vnd.novadigm.EDX		application	media-type	application		[Janine_Swenson]
application/vnd.novadigm.EXT	application/vnd.novadigm.EXT		application	media-type	application		[Janine_Swenson]
application/vnd.ntt-local.content-share	application/vnd.ntt-local.content-share		application	media-type	application		[Akinori_Taya]
application/vnd.ntt-local.file-transfer	application/vnd.ntt-local.file-transfer		application	media-type	application		[NTT-local]
application/vnd.ntt-local.ogw_remote-access	application/vnd.ntt-local.ogw_remote-access		application	media-type	application		[NTT-local]
application/vnd.ntt-local.sip-ta_remote	application/vnd.ntt-local.sip-ta_remote		application	media-type	application		[NTT-local]
application/vnd.ntt-local.sip-ta_tcp_stream	application/vnd.ntt-local.sip-ta_tcp_stream		application	media-type	application		[NTT-local]
application/vnd.nubaltec.nudoku-game	application/vnd.nubaltec.nudoku-game		application	media-type	application		[Peter_Koellner]
application/vnd.oai.workflows	application/vnd.oai.workflows		application	media-type	application		[Frank_Kilcommins]
application/vnd.oai.workflows+json	application/vnd.oai.workflows+json		application	media-type	application		[Frank_Kilcommins]
application/vnd.oai.workflows+yaml	application/vnd.oai.workflows+yaml		application	media-type	application		[Frank_Kilcommins]
application/vnd.oasis.opendocument.base	application/vnd.oasis.opendocument.base		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.chart	application/vnd.oasis.opendocument.chart		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.chart-template	application/vnd.oasis.opendocument.chart-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.database	application/vnd.oasis.opendocument.database		application	media-type	application		vnd.oasis.opendocument.database (OBSOLETED in favor of application/vnd.oasis.opendocument.base) | [OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.formula	application/vnd.oasis.opendocument.formula		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.formula-template	application/vnd.oasis.opendocument.formula-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.graphics	application/vnd.oasis.opendocument.graphics		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.graphics-template	application/vnd.oasis.opendocument.graphics-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.image	application/vnd.oasis.opendocument.image		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.image-template	application/vnd.oasis.opendocument.image-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.presentation	application/vnd.oasis.opendocument.presentation		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.presentation-template	application/vnd.oasis.opendocument.presentation-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.spreadsheet	application/vnd.oasis.opendocument.spreadsheet		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.spreadsheet-template	application/vnd.oasis.opendocument.spreadsheet-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.text	application/vnd.oasis.opendocument.text		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.text-master	application/vnd.oasis.opendocument.text-master		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.text-master-template	application/vnd.oasis.opendocument.text-master-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.text-template	application/vnd.oasis.opendocument.text-template		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.oasis.opendocument.text-web	application/vnd.oasis.opendocument.text-web		application	media-type	application		[OASIS_TC_Admin][OASIS]
application/vnd.obn	application/vnd.obn		application	media-type	application		[Matthias_Hessling]
application/vnd.ocf+cbor	application/vnd.ocf+cbor		application	media-type	application		[Michael_Koster]
application/vnd.oci.image.manifest.v1+json	application/vnd.oci.image.manifest.v1+json		application	media-type	application		[Steven_Lasker]
application/vnd.oftn.l10n+json	application/vnd.oftn.l10n+json		application	media-type	application		[Eli_Grey]
application/vnd.oipf.contentaccessdownload+xml	application/vnd.oipf.contentaccessdownload+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.contentaccessstreaming+xml	application/vnd.oipf.contentaccessstreaming+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.cspg-hexbinary	application/vnd.oipf.cspg-hexbinary		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.dae.svg+xml	application/vnd.oipf.dae.svg+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.dae.xhtml+xml	application/vnd.oipf.dae.xhtml+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.mippvcontrolmessage+xml	application/vnd.oipf.mippvcontrolmessage+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.pae.gem	application/vnd.oipf.pae.gem		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.spdiscovery+xml	application/vnd.oipf.spdiscovery+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.spdlist+xml	application/vnd.oipf.spdlist+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.ueprofile+xml	application/vnd.oipf.ueprofile+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.oipf.userprofile+xml	application/vnd.oipf.userprofile+xml		application	media-type	application		[Claire_DEsclercs]
application/vnd.olpc-sugar	application/vnd.olpc-sugar		application	media-type	application		[John_Palmieri]
application/vnd.oma-scws-config	application/vnd.oma-scws-config		application	media-type	application		[Ilan_Mahalal]
application/vnd.oma-scws-http-request	application/vnd.oma-scws-http-request		application	media-type	application		[Ilan_Mahalal]
application/vnd.oma-scws-http-response	application/vnd.oma-scws-http-response		application	media-type	application		[Ilan_Mahalal]
application/vnd.oma.bcast.associated-procedure-parameter+xml	application/vnd.oma.bcast.associated-procedure-parameter+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.drm-trigger+xml	application/vnd.oma.bcast.drm-trigger+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.imd+xml	application/vnd.oma.bcast.imd+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.ltkm	application/vnd.oma.bcast.ltkm		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.notification+xml	application/vnd.oma.bcast.notification+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.provisioningtrigger	application/vnd.oma.bcast.provisioningtrigger		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.sgboot	application/vnd.oma.bcast.sgboot		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.sgdd+xml	application/vnd.oma.bcast.sgdd+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.sgdu	application/vnd.oma.bcast.sgdu		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.simple-symbol-container	application/vnd.oma.bcast.simple-symbol-container		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.smartcard-trigger+xml	application/vnd.oma.bcast.smartcard-trigger+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.sprov+xml	application/vnd.oma.bcast.sprov+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.bcast.stkm	application/vnd.oma.bcast.stkm		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.cab-address-book+xml	application/vnd.oma.cab-address-book+xml		application	media-type	application		[Hao_Wang][OMA]
application/vnd.oma.cab-feature-handler+xml	application/vnd.oma.cab-feature-handler+xml		application	media-type	application		[Hao_Wang][OMA]
application/vnd.oma.cab-pcc+xml	application/vnd.oma.cab-pcc+xml		application	media-type	application		[Hao_Wang][OMA]
application/vnd.oma.cab-subs-invite+xml	application/vnd.oma.cab-subs-invite+xml		application	media-type	application		[Hao_Wang][OMA]
application/vnd.oma.cab-user-prefs+xml	application/vnd.oma.cab-user-prefs+xml		application	media-type	application		[Hao_Wang][OMA]
application/vnd.oma.dcd	application/vnd.oma.dcd		application	media-type	application		[Avi_Primo][Open_Mobile_Naming_Authority]
application/vnd.oma.dcdc	application/vnd.oma.dcdc		application	media-type	application		[Avi_Primo][Open_Mobile_Naming_Authority]
application/vnd.oma.dd2+xml	application/vnd.oma.dd2+xml		application	media-type	application		[Jun_Sato][Open_Mobile_Alliance_BAC_DLDRM_WG]
application/vnd.oma.drm.risd+xml	application/vnd.oma.drm.risd+xml		application	media-type	application		[Uwe_Rauschenbach][Open_Mobile_Naming_Authority]
application/vnd.oma.group-usage-list+xml	application/vnd.oma.group-usage-list+xml		application	media-type	application		[Sean_Kelley][OMA_Presence_and_Availability_PAG_WG]
application/vnd.oma.lwm2m+cbor	application/vnd.oma.lwm2m+cbor		application	media-type	application		[Open_Mobile_Naming_Authority][John_Mudge]
application/vnd.oma.lwm2m+json	application/vnd.oma.lwm2m+json		application	media-type	application		[Open_Mobile_Naming_Authority][John_Mudge]
application/vnd.oma.lwm2m+tlv	application/vnd.oma.lwm2m+tlv		application	media-type	application		[Open_Mobile_Naming_Authority][John_Mudge]
application/vnd.oma.pal+xml	application/vnd.oma.pal+xml		application	media-type	application		[Brian_McColgan][Open_Mobile_Naming_Authority]
application/vnd.oma.poc.detailed-progress-report+xml	application/vnd.oma.poc.detailed-progress-report+xml		application	media-type	application		[OMA_Push_to_Talk_over_Cellular_POC_WG]
application/vnd.oma.poc.final-report+xml	application/vnd.oma.poc.final-report+xml		application	media-type	application		[OMA_Push_to_Talk_over_Cellular_POC_WG]
application/vnd.oma.poc.groups+xml	application/vnd.oma.poc.groups+xml		application	media-type	application		[Sean_Kelley][OMA_Push_to_Talk_over_Cellular_POC_WG]
application/vnd.oma.poc.invocation-descriptor+xml	application/vnd.oma.poc.invocation-descriptor+xml		application	media-type	application		[OMA_Push_to_Talk_over_Cellular_POC_WG]
application/vnd.oma.poc.optimized-progress-report+xml	application/vnd.oma.poc.optimized-progress-report+xml		application	media-type	application		[OMA_Push_to_Talk_over_Cellular_POC_WG]
application/vnd.oma.push	application/vnd.oma.push		application	media-type	application		[Bryan_Sullivan][OMA]
application/vnd.oma.scidm.messages+xml	application/vnd.oma.scidm.messages+xml		application	media-type	application		[Wenjun_Zeng][Open_Mobile_Naming_Authority]
application/vnd.oma.xcap-directory+xml	application/vnd.oma.xcap-directory+xml		application	media-type	application		[Sean_Kelley][OMA_Presence_and_Availability_PAG_WG]
application/vnd.omads-email+xml	application/vnd.omads-email+xml		application	media-type	application		[OMA_Data_Synchronization_WG]
application/vnd.omads-file+xml	application/vnd.omads-file+xml		application	media-type	application		[OMA_Data_Synchronization_WG]
application/vnd.omads-folder+xml	application/vnd.omads-folder+xml		application	media-type	application		[OMA_Data_Synchronization_WG]
application/vnd.omaloc-supl-init	application/vnd.omaloc-supl-init		application	media-type	application		[Julien_Grange]
application/vnd.oms.cellular-cose-content+cbor	application/vnd.oms.cellular-cose-content+cbor		application	media-type	application		[Torben_Markussen][OMS-Group_e._V.]
application/vnd.onepager	application/vnd.onepager		application	media-type	application		[Nathan_Black]
application/vnd.onepagertamp	application/vnd.onepagertamp		application	media-type	application		[Nathan_Black]
application/vnd.onepagertamx	application/vnd.onepagertamx		application	media-type	application		[Nathan_Black]
application/vnd.onepagertat	application/vnd.onepagertat		application	media-type	application		[Nathan_Black]
application/vnd.onepagertatp	application/vnd.onepagertatp		application	media-type	application		[Nathan_Black]
application/vnd.onepagertatx	application/vnd.onepagertatx		application	media-type	application		[Nathan_Black]
application/vnd.onvif.metadata	application/vnd.onvif.metadata		application	media-type	application		[Hans_Busch]
application/vnd.ootmm.patch+zip	application/vnd.ootmm.patch+zip		application	media-type	application		[Maxime_Bacoux]
application/vnd.openblox.game+xml	application/vnd.openblox.game+xml		application	media-type	application		[Mark_Otaris]
application/vnd.openblox.game-binary	application/vnd.openblox.game-binary		application	media-type	application		[Mark_Otaris]
application/vnd.openeye.oeb	application/vnd.openeye.oeb		application	media-type	application		[Craig_Bruce]
application/vnd.openprinttag	application/vnd.openprinttag		application	media-type	application		[Daniel_Čejchan]
application/vnd.openstreetmap.data+xml	application/vnd.openstreetmap.data+xml		application	media-type	application		[Paul_Norman]
application/vnd.opentimestamps.ots	application/vnd.opentimestamps.ots		application	media-type	application		[Peter_Todd]
application/vnd.openvpi.dspx+json	application/vnd.openvpi.dspx+json		application	media-type	application		[Crindzebra_Sjimo]
application/vnd.openxmlformats-officedocument.custom-properties+xml	application/vnd.openxmlformats-officedocument.custom-properties+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.customXmlProperties+xml	application/vnd.openxmlformats-officedocument.customXmlProperties+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawing+xml	application/vnd.openxmlformats-officedocument.drawing+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.chart+xml	application/vnd.openxmlformats-officedocument.drawingml.chart+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml	application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml	application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml	application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml	application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml	application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.extended-properties+xml	application/vnd.openxmlformats-officedocument.extended-properties+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml	application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml		application	media-type	application		[Makoto_Murata]
