# The Financial products Markup Language, as the terms a program handling derivatives
# trades actually writes. FpML's complex types are already identifiers — Swap, CapFloor,
# CalculationPeriodDates — and most are phrases of more than one word, which is why the
# vocabulary is worth matching: a phrase is what a repository outside the domain does not
# hit by accident.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the complex type's own name. broader is its xsd:extension base, dropped
# where the base carries a namespace prefix — such a base is XML Schema's, not FpML's.
# A base the schema set declares as a simple type is a format constraint and not a
# broader subject, so it is stated in note instead: 195 types extend Scheme and 32
# NonEmptyScheme, and placing account type beneath a name for a string is a subject the
# publisher did not state. A base the set declares nothing at all for stays in broader,
# because nothing here can say it is not a subject. definition is the type's
# own xsd:documentation with its line breaks collapsed. module is the product area in the
# schema file's own name: ird, cd, fx, eqd. NOT CARRIED, and said outright: simple types
# as concepts of their own, and global elements, each of which restates a complex type
# under a lowercased name.
#
# Which schemas: the FpML 5.11 confirmation view, which is the fullest statement of the
# products the standard covers — the other views restate its types with fields removed.
#
# Source: the FpML 5.11 confirmation schemas as the HandCoded toolkit repository vendors
#   them, at https://github.com/handcoded/fpml-toolkit-java/tree/cf7a6cba14470313505559e662252cff8d3afda5,
#   pinned by the SHA-256 ContentDigest states over the schema set:
#   b22291af8343d847590f8b0512475b189dc55f18cee460ab35328ebb0bd0aba4.
# Licence: the FpML Public License, stated in each schema file's own header. The Licensor of
#   the FpML Specifications is the International Swaps and Derivatives Association, Inc.
#   (ISDA); the licence is at https://www.fpml.org/the_standard/fpml-public-license/ and
#   grants use, reproduction, modification and distribution of the specifications or
#   portions of them, with this notice carried on a copy distributed outside software.
# Generated by FpmlTermsExtraction: 1405 complex types.
http://www.fpml.org/FpML-5/confirmation#ApprovalId	ApprovalId			complexType	doc	An approval identifier allocated by a party. FpML does not define the domain values associated with this element.	NonEmptyScheme
http://www.fpml.org/FpML-5/confirmation#ApprovalStatusNotification	ApprovalStatusNotification		NotificationMessage	complexType	confirmation-processes	A message describing the approvals currently applied to the trade and their status (e.g. pending, approved, refused).	
http://www.fpml.org/FpML-5/confirmation#ApprovalType	ApprovalType			complexType	doc	A type that qualifies the type of approval.	Scheme
http://www.fpml.org/FpML-5/confirmation#Approvals	Approvals			complexType	doc		
http://www.fpml.org/FpML-5/confirmation#Asian	Asian			complexType	option-shared	As per ISDA 2002 Definitions.	
http://www.fpml.org/FpML-5/confirmation#Asset	Asset			complexType	asset	Abstract base class for all underlying assets.	
http://www.fpml.org/FpML-5/confirmation#AssetClass	AssetClass			complexType	shared		Scheme
http://www.fpml.org/FpML-5/confirmation#AssetMeasureType	AssetMeasureType			complexType	asset	A scheme identifying the types of measures that can be used to describe an asset.	Scheme
http://www.fpml.org/FpML-5/confirmation#AssetOrTermPointOrPricingStructureReference	AssetOrTermPointOrPricingStructureReference		Reference	complexType	riskdef	Reference to an underlying asset, term point or pricing structure (yield curve).	
http://www.fpml.org/FpML-5/confirmation#AssetPool	AssetPool			complexType	asset	Characterise the asset pool behind an asset backed bond.	
http://www.fpml.org/FpML-5/confirmation#AssetReference	AssetReference		Reference	complexType	asset	Reference to an underlying asset.	
http://www.fpml.org/FpML-5/confirmation#AssetValuation	AssetValuation		Valuation	complexType	valuation	A structure that holds a set of measures about an asset, including possibly their sensitivities.	
http://www.fpml.org/FpML-5/confirmation#AssociationToAssetId	AssociationToAssetId			complexType	loan	A structure that defines an association identifier based on a qualifying scheme.	
http://www.fpml.org/FpML-5/confirmation#AssociationToAssetIdentifier	AssociationToAssetIdentifier			complexType	loan	A type defining an association between party or settlement information with an asset or assets	
