# Wiktionary abbreviation senses, one row per cited reading: the token, the expansion its
# entry names, the kind of shortening the sense declares (abbreviation, initialism, acronym,
# clipping or symbol), the sense's topic labels (comma-separated, often empty), and — for a
# unit symbol — the quantity the standard says the unit measures, blank for every other
# kind. A token with several cited expansions keeps one row each — this file cites usage,
# the reader votes.
#
# Source: Wiktionary (https://en.wiktionary.org/), read from the wiktextract JSONL published
#   at kaikki.org: the English extract (https://kaikki.org/dictionary/English/) and the
#   Translingual extract (https://kaikki.org/dictionary/Translingual/), which carries the
#   unit symbols; Tatu Ylonen: "Wiktextract: Wiktionary as Machine-Readable Structured
#   Data", LREC 2022.
# Licence: this data file is derived from Wiktionary content and is distributed under
#   CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0/). The licence attaches to
#   this file, not to the code that reads or produced it.
# Generated by WiktionaryAbbreviationExtraction: 45633 senses.
ckt	cocktail	abbreviation		
ckw	clockwise	abbreviation		
cl	catalonia	abbreviation		
cl	centiliter	symbol	metrology	fluid measure
cl	centiliter	symbol	metrology	liquid volume
cl	claim(s)	abbreviation	law	
cl	clarinet(s)	abbreviation	entertainment,lifestyle,music	
cl	clause	abbreviation	law	
cl	closer	abbreviation	ball-games,baseball,games,hobbies,lifestyle,sports	
cl	cluster	abbreviation	astronomy,natural-sciences	
cl	computability logic	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cl	containment level	abbreviation		
cl	lift coefficient	abbreviation	aeronautics,aerospace,aviation,business,engineering,natural-sciences,physical-sciences	
cl	light cruiser	abbreviation	government,military,navy,politics,war	
cla	conjugated linoleic acid	abbreviation	food,lifestyle	
cla	contributor license agreement	abbreviation	computing,engineering,law,mathematics,natural-sciences,physical-sciences,sciences,software	
clacton	clacton-on-sea	abbreviation		
claddagh	claddagh ring	abbreviation		
claf	change look and feel	abbreviation	computing,engineering,graphical-user-interface,mathematics,natural-sciences,physical-sciences,sciences	
claf	custom look and feel	abbreviation	computing,engineering,graphical-user-interface,mathematics,natural-sciences,physical-sciences,sciences	
clait	computer literacy and information technology	abbreviation		
clam	clip-on load adjusting mechanism	abbreviation	hobbies,lifestyle,rowing,sports	
clanger	bedfordshire clanger	abbreviation		
clare	cambridge	abbreviation		
clare	clare college	abbreviation		
clarke	clarke county	abbreviation		
clarm	classical armenian	abbreviation		
class	classification	abbreviation		
class	classify	abbreviation		
class	cosmology large angular scale survey	abbreviation	astronomy,natural-sciences	
class	cosmology large angular scale surveyor	abbreviation	astronomy,natural-sciences	
classical	classical chess	abbreviation	board-games,chess,games	
classical	classical music	abbreviation		
claus	santa claus	abbreviation		
clave	autoclave	abbreviation		
clavius	clavius crater	abbreviation		
clay	clay county	abbreviation		
clayton	clayton county	abbreviation		
clb	canadian language benchmarks	abbreviation		
clb	china labour bulletin	abbreviation		
clb	church lads' brigade	abbreviation		
clb	columbia lighthouse for the blind	abbreviation		
clb	combat logistics battalion	abbreviation	government,military,politics,war	
clb	configurable logic block	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
clc	campaign legal center	abbreviation		
clc	central labor council	abbreviation		
clc	central land council	abbreviation		
clc	certified lactation counsellor	abbreviation		
clc	chemical looping combustion	abbreviation		
clc	chinese language centre	abbreviation		
clc	city learning centre	abbreviation		
clc	clackmannan	abbreviation		
clc	closed-loop communication	abbreviation		
clc	collateral ligament complex	abbreviation		
clc	combat logistics company	abbreviation		
clc	command light cruiser	abbreviation		
clc	community learning centre	abbreviation		
clc	community legal centre	abbreviation		
clc	community living center	abbreviation		
clc	comprehensive land consolidation	abbreviation		
clc	contrast light compensation	abbreviation	arts,hobbies,lifestyle,photography	
cld	chronic lung disease	abbreviation		
cld	chronic lyme disease	abbreviation		
cld	clydesdale	abbreviation		
cld	could	abbreviation		
cldr	common locale data repository	abbreviation	computing,engineering,mathematics,media,natural-sciences,physical-sciences,publishing,sciences,typography	
cle	christian living education	abbreviation	Christianity,education	
cle	cleveland	abbreviation	hobbies,lifestyle,sports	
cle	continuing legal education	abbreviation	law	
cle	cutaneous lupus erythematosus	abbreviation	biology,medicine,natural-sciences,sciences	
clearo	clearomizer	abbreviation		
clearwater	clearwater county	abbreviation		
clearwater	clearwater lake	abbreviation		
clearwater	clearwater lakes	abbreviation		
clearwater	clearwater river	abbreviation		
clearwater	lake clearwater	abbreviation		
cleburne	cleburne county	abbreviation		
clec	competitive local exchange carrier	abbreviation	communications,electrical-engineering,engineering,natural-sciences,physical-sciences,telecommunications	
clen	clenbuterol	abbreviation	bodybuilding,hobbies,lifestyle,sports	
clep	college level examination program	abbreviation		
clermont	clermont-ferrand	abbreviation		
cley	cley next the sea	abbreviation		
clg	company limited by guarantee	abbreviation	business	
clg	galaxy cluster	abbreviation	astronomy,natural-sciences	
clg	guided-missile light cruiser	abbreviation	government,military,nautical,politics,transport,war	
cli	calling line identity or caller line identity	abbreviation	communications,electrical-engineering,engineering,natural-sciences,physical-sciences,telecommunications	
cli	command line interface	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cli	command-line interpreter	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cli	common language infrastructure	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
clia	cruise lines international association	abbreviation		
clicker	clicker game	abbreviation	video-games	
client	client state	abbreviation		
clil	content and language integrated learning	abbreviation	education	
clinda	clindamycin	abbreviation	medicine,sciences	
clio	renault clio	abbreviation	automotive,transport,vehicles	
clique	the skeleton clique	abbreviation		
clit	clitoris	abbreviation		
clk	clock	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
clk	clock	abbreviation		
cll	chronic lymphocytic leukemia	abbreviation	medicine,sciences	
cll	command line language	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cllex	central luzon link expressway	abbreviation		
cllr	councillor	abbreviation		
clm	career-limiting move	abbreviation		
clm	centilumen	symbol	metrology	luminous flux
clm	claim	abbreviation		
clm	credit limit management	abbreviation	business,finance	
cln	credit-linked note	abbreviation	business,finance	
clo	campylobacter-like organism	abbreviation	medicine,sciences	
clo	chief legal officer	abbreviation	business	
clo	close	abbreviation		
clo	cod liver oil	abbreviation		
clo	collateralized loan obligation	abbreviation	business,finance	
clob	central limit order book	abbreviation	business,finance	
clob	character large object	abbreviation	computing,databases,engineering,mathematics,natural-sciences,physical-sciences,sciences	
clockw	clockwise	abbreviation		
clos	common lisp object system	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
closet	closet case	abbreviation		
closet	closet of ease	abbreviation		
clouda	cloud	abbreviation		
clp	constituency labour party	abbreviation	government,politics	
clps	commercial lunar payload services	abbreviation	NASA,aerospace,business,engineering,natural-sciences,physical-sciences,space-science	
clr	clear	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
clr	clear	abbreviation		
clr	coffee leaf rust	abbreviation		
clr	common language runtime	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
clr	current-limiting resistor	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
clrs	centerline rumble strip	abbreviation	road,transport	
clrs	cormen	abbreviation	computer,computing,engineering,mathematics,natural-sciences,physical-sciences,science,sciences	
clrs	leiserson	abbreviation	computer,computing,engineering,mathematics,natural-sciences,physical-sciences,science,sciences	
clrs	rivest	abbreviation	computer,computing,engineering,mathematics,natural-sciences,physical-sciences,science,sciences	
clrs	stein	abbreviation	computer,computing,engineering,mathematics,natural-sciences,physical-sciences,science,sciences	
cls	clauses	abbreviation	law	
cls	clear screen	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cls	comment	abbreviation		
cls	common language specification	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cls	like and share	abbreviation		
cls	subscribe	abbreviation		
clsc	closed loop supply chain	abbreviation		
clsd	craniolenticulosutural dysplasia	abbreviation		
clsid	class identifier	abbreviation	Windows,computing,engineering,mathematics,natural-sciences,physical-sciences,sciences,software	
clt	communicative language teaching	abbreviation	education	
clt	community land trust	abbreviation		
clt	coordinated lunar time	abbreviation		
clt	cross-laminated timber	abbreviation		
cltv	customer lifetime value	abbreviation	business	
clu	consultant-led unit	abbreviation	government,healthcare	
clui	command line user interface	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
clut	colour look-up table	abbreviation	computer-graphics,computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
clv	commercial launch vehicle	abbreviation	aeronautics,aerospace,business,engineering,natural-sciences,physical-sciences	
clv	constant linear velocity	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
clv	customer lifetime value	abbreviation	business	
clwts	contextual pitch type linear weights	abbreviation		
clx	centilux	symbol	metrology	illumination
cm	candidate master	abbreviation	board-games,chess,games	
cm	centimeter	symbol	metrology	length
cm	centimorgan	abbreviation		
cm	chief minister	abbreviation		
cm	child maintenance	abbreviation		
cm	cohen-macaulay	abbreviation		
cm	college of medicine	abbreviation	medicine,sciences	
cm	command module	abbreviation	aerospace,astronautics,business,engineering,natural-sciences,physical-sciences	
cm	commercial message	abbreviation		
cm	common meter	abbreviation	entertainment,lifestyle,music	
cm	community manager	abbreviation		
cm	configuration management	abbreviation	engineering,natural-sciences,physical-sciences	
cm	cruise missile	abbreviation	government,military,politics,war	
cm	cryptographic module	abbreviation	computing,cryptography,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cm/ecf	case management/electronic case files	abbreviation	law	
cma	calcium magnesium acetate	abbreviation		
cma	canis majoris	abbreviation	astronomy,natural-sciences	
cma	census metropolitan area	abbreviation		
cma	certified management accountant	abbreviation		
cma	china meteorological administration	abbreviation	climatology,meteorology,natural-sciences	
cma	chloromethylandrostenediol	abbreviation	chemistry,natural-sciences,organic-chemistry,physical-sciences	
cma	comma	abbreviation	government,military,politics,war	
cma	competition and markets authority	abbreviation	government,politics	
cma	computer-marked assignment	abbreviation		
cma	congestion management agency	abbreviation	government	
cma	consumer and markets authority	abbreviation		
cma	country music association awards	abbreviation	entertainment,lifestyle,music	
cma	used in communication systems without punctuation marks	abbreviation	government,military,politics,war	
cma	used in the names of the stars of the constellation canis major	abbreviation	astronomy,natural-sciences	
cmaq	congestion mitigation and air quality	abbreviation	transport	
cmas	confédération mondiale des activités subaquatiques	abbreviation	diving,hobbies,lifestyle,sports,underwater-diving	
cmb	cambridgeshire	abbreviation		
cmb	coastal motor boat	abbreviation		
cmb	cosmic microwave background	abbreviation		
cmb	cumberland	abbreviation		
cmbr	cosmic microwave background radiation	abbreviation		
cmbs	commercial mortgage-backed security	abbreviation	business,finance	
cmc	calcutta municipal corporation	abbreviation		
cmc	carboxymethylcellulose	abbreviation		
cmc	carpometacarpal	abbreviation		
cmc	central military commission	abbreviation	government,military,politics,war	
cmc	ceramic matrix composite	abbreviation		
cmc	command master chief petty officer	abbreviation	government,military,politics,war	
cmc	commandant of the marine corps	abbreviation	government,military,politics,war	
cmc	complement mediated cytotoxicity	abbreviation	medicine,sciences	
cmc	computer-mediated communication	abbreviation		
cmca	cruise missile carrier aircraft	abbreviation	aeronautics,aerospace,aviation,business,engineering,government,military,natural-sciences,physical-sciences,politics,war	
cmd	cmd.exe	abbreviation		
cmd	command	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cmd	computer-mediated discourse	abbreviation		
cmdb	central management database	abbreviation		
cmdg	commanding	abbreviation	government,military,politics,war	
cmdg	commanding	abbreviation		
cmdr	commander	abbreviation		
cmds	countermeasure dispensing system	abbreviation	government,military,politics,war	
cme	chicago mercantile exchange	abbreviation		
cme	continuing medical education	abbreviation		
cme	coronal mass ejection	abbreviation	astronomy,natural-sciences	
cme	cystoid macular edema	abbreviation		
cmf	common mode failure	abbreviation		
cmfb	committee on monetary	abbreviation	mathematics,sciences,statistics	
cmfb	common mode feedback	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
cmfb	financial and balance of payments statistics	abbreviation	mathematics,sciences,statistics	
cmg	companion of the order of st michael and st george	abbreviation		
cmg	control moment(um) gyro(scope)	abbreviation		
cmh	community mental health	abbreviation		
cmh2o	englishcentimeter of water	abbreviation		
cmhc	canada mortgage and housing corporation	abbreviation		
cmhs	center for mental health services	abbreviation		
cmht	community mental health team	abbreviation		
cmi	cannot make it	abbreviation		
cmi	coded mark inversion	abbreviation		
cmi	creation ministries international	abbreviation		
cmi	credit managers' index	abbreviation	economics,sciences	
cmia	central middle indo-aryan	abbreviation		
cmiiaw	correct me if i am wrong	abbreviation		
cmiiw	correct me if i'm wrong	abbreviation		
cmio	chief medical informatics officer	abbreviation		
cmio	chinese	abbreviation		
cmio	indian	abbreviation		
cmio	malay	abbreviation		
cmio	others	abbreviation		
cmir	center for molecular imaging research	abbreviation		
cmir	certified manager of investment recovery	abbreviation	business,finance	
cmis	common management information service	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cmis	content management interoperability services	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cml	capital market line	abbreviation	business,finance	
cml	chronic myeloid leukemia	abbreviation	medicine,sciences	
cmm	calvert marine museum	abbreviation		
cmm	canadian methodist mission	abbreviation		
cmm	chhattisgarh mukti morcha	abbreviation		
cmm	congregation of the missionaries of mariannhill	abbreviation		
cmm	coordinate-measuring machine	abbreviation	engineering,natural-sciences,physical-sciences	
cmm	cubic millimetre	abbreviation		
cmm	usa	abbreviation		
cmmc	cybersecurity maturity model certification	abbreviation		
cmmi	capability maturity model integration	abbreviation	business	
cmms	computerized maintenance management system	abbreviation		
cmo	chief marketing officer	abbreviation		
cmo	civil-military operations	abbreviation	government,military,politics,war	
cmo	collateralized mortgage obligation	abbreviation	business,finance	
cmo	collective management organization	abbreviation		
cmo	contract manufacturing organization	abbreviation	business,manufacturing	
cmol	centimole	symbol	metrology	amount of substance
cmos	complementary metal–oxide–semiconductor	abbreviation	business,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,natural-sciences,physical-sciences,physics	
cmp	chemical-mechanical planarization	abbreviation		
cmp	chronic myofascial pain	abbreviation	medicine,sciences	
cmp	common-midpoint method	abbreviation	geography,geology,natural-sciences	
cmp	comprehensive metabolic panel	abbreviation	medicine,sciences	
cmp	container-managed persistence	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cmr	cargo management re-engineering	abbreviation		
cms	call management system	abbreviation	communications,electrical-engineering,engineering,natural-sciences,physical-sciences,telecommunications	
cms	carbon microsphere	abbreviation		
cms	career management skills	abbreviation	education	
cms	centers for medicare & medicaid services	abbreviation		
cms	charles martel society	abbreviation		
cms	charlotte motor speedway	abbreviation	hobbies,lifestyle,motor-racing,racing,sports	
cms	chicago manual of style	abbreviation	media	
cms	church mission society	abbreviation		
cms	color management system	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cms	compact muon solenoid	abbreviation	natural-sciences,physical-sciences,physics	
cms	congenital myasthenic syndrome	abbreviation		
cms	construction and management simulation	abbreviation	video-games	
cms	content management system	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cms	conversational monitor system	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cmsa	china manned space agency	abbreviation	aerospace,business,engineering,natural-sciences,physical-sciences,space-science	
cmsgt	chief master sergeant	abbreviation		
cmsw	certified master social worker	abbreviation		
cmt	cassette magnetic tape	abbreviation		
cmt	certified massage therapist	abbreviation	business,government,healthcare	
cmt	charcot-marie-tooth	abbreviation	medicine,pathology,sciences	
cmt	chartered market technician	abbreviation	business,finance,stock-market	
cmt	clutchless manual transmission	abbreviation		
cmt	comment	abbreviation		
cmt	comment	abbreviation	law	
cmt	commentary	abbreviation	law	
cmt	communication	abbreviation	business	
cmt	country music television	abbreviation	broadcasting,media,television	
cmt	cutting-manufacturing-trimming	abbreviation		
cmt	media and technology	abbreviation	business	
cmte	committee	abbreviation		
cmts	commentaries	abbreviation	law	
cmts	comments	abbreviation	law	
cmty	community	abbreviation	law	
cmu	carnegie mellon university	abbreviation		
cmu	concrete masonry unit	abbreviation	business,construction,manufacturing	
cmv	change my view	abbreviation		
cmv	commercial motor vehicle	abbreviation	road,transport	
cmv	cucumber mosaic virus	abbreviation	agriculture,business,lifestyle	
cmv	cytomegalovirus	abbreviation	medicine,sciences	
cmv	r/changemyview	abbreviation		
cmvss	canadian motor vehicle safety standards	abbreviation	automotive,law,transport,vehicles	
cmy	cyan	abbreviation	media,printing,publishing	
cmy	magenta	abbreviation	media,printing,publishing	
cmy	yellow	abbreviation	media,printing,publishing	
cmyk	cyan	abbreviation	computing,engineering,mathematics,media,natural-sciences,physical-sciences,printing,publishing,sciences	
cmyk	key	abbreviation	computing,engineering,mathematics,media,natural-sciences,physical-sciences,printing,publishing,sciences	
cmyk	magenta	abbreviation	computing,engineering,mathematics,media,natural-sciences,physical-sciences,printing,publishing,sciences	
cmyk	yellow	abbreviation	computing,engineering,mathematics,media,natural-sciences,physical-sciences,printing,publishing,sciences	
cmz	cape mountain zebra	abbreviation	biology,natural-sciences,zoology	
cmz	central molecular zone	abbreviation	astronomy,natural-sciences	
cmz	corresponding member of the zoological society of london	abbreviation		
cmzs	corresponding member of the zoological society of london	abbreviation		
cn	canadian national	abbreviation		
cn	catalogue number	abbreviation		
cn	centinewton	symbol	metrology	force
cn	content note	abbreviation		
cn	cranial nerve	abbreviation	anatomy,medicine,sciences	
cna	certified nursing assistant	abbreviation		
cna	cloud native architecture	abbreviation	communications,electrical-engineering,engineering,mobile-telephony,natural-sciences,physical-sciences,telecommunications,telephony	
cnaa	council for national academic awards	abbreviation		
cnatt	center for naval aviation technical training	abbreviation	government,military,politics,war	
cnb	cosmic neutrino background	abbreviation		
cnbc	childless not by choice	abbreviation		
cnbc	consumer news and business channel	abbreviation		
cnc	cellulose nanocrystal	abbreviation	chemistry,natural-sciences,organic-chemistry,physical-sciences	
cnc	chinese national currency	abbreviation		
cnc	computer numerical control or computerized numerical control	abbreviation	business,computing,engineering,manufacturing,mathematics,natural-sciences,physical-sciences,sciences	
cnc	consensual non-consent	abbreviation	BDSM,lifestyle,sexuality	
cncf	christina noble children's foundation	abbreviation		
cncf	cloud native computing foundation	abbreviation		
cncs	corporation for national and community service	abbreviation		
cnd	campaign for nuclear disarmament	abbreviation		
cne	continuing nursing education	abbreviation		
cneoblast	clonogenic neoblast	abbreviation		
cnf	carbon nanofiber	abbreviation		
cnf	cellulose nanofibre	abbreviation		
cng	compressed natural gas	abbreviation	chemistry,geography,geology,natural-sciences,petrochemistry,petrology,physical-sciences	
cnib	canadian national institute for the blind	abbreviation		
cnic	commander	abbreviation	government,military,politics,war	
cnic	navy installations command	abbreviation	government,military,politics,war	
cnl	controlled natural language	abbreviation		
cnm	centronuclear myopathy	abbreviation		
cnm	certified nurse‐midwife	abbreviation		
cnm	consensual nonmonogamy	abbreviation		
cnmi	the northern mariana islands	abbreviation		
cnn	cable news network	abbreviation		
cnn	clinton news network	abbreviation	government,politics	
cnn	communist news network	abbreviation		
cnn	convolutional neural network	abbreviation		
cnn	criminal news network	abbreviation		
cnn	cunt news network	abbreviation		
cno	chief of naval operations	abbreviation	government,military,politics,war	
cnp	c-type natriuretic peptide	abbreviation	endocrinology,medicine,sciences	
cnp	certified nurse practitioner	abbreviation		
cnp	copy number polymorphism	abbreviation		
cnr	combat-net radio	abbreviation	government,military,politics,war	
cnri	corporation for national research initiatives	abbreviation		
cnrp	cambodia national rescue party	abbreviation		
cnrp	canadian neurotrauma research program	abbreviation		
cnrp	carbon nanotube reinforced plastic/polymer	abbreviation		
cns	central nervous system	abbreviation	anatomy,medicine,neuroanatomy,neurology,neuroscience,sciences	
cns	cybercast news service	abbreviation		
cnsa	china national school of administration	abbreviation		
cnsa	china national space administration	abbreviation		
cnsa	commercial national security algorithm suite	abbreviation		
cnsl	cashew nutshell liquid	abbreviation		
cnt	carbon nanotube	abbreviation		
cntrp	canadian national transplant research program	abbreviation		
cntrp	carbon nanotube reinforced plastic/polymer	abbreviation		
cntv	china network television	abbreviation	broadcasting,media,television	
cnty	county	abbreviation	law	
cnv	choroidal neovascularization	abbreviation	medicine,ophthalmology,sciences	
cnv	copy-number variant or copy number variation	abbreviation	biology,genetics,medicine,natural-sciences,sciences	
cnx	cancel	abbreviation		
cnx	cancelled	abbreviation		
cny	chinese new year	abbreviation		
co	alternative form of co	abbreviation		
co	cast on	abbreviation	business,knitting,manufacturing,textiles	
co	clothing optional	abbreviation	lifestyle,naturism	
co	colorado	abbreviation		
co	commanding officer	abbreviation	government,military,politics,war	
co	commissioned officer	abbreviation	government,military,politics,war	
co	common-offset method	abbreviation	geography,geology,natural-sciences	
co	company	abbreviation		
co	conscientious objector	abbreviation	government,military,politics,war	
co	corrections officer or initialism of correctional officer	abbreviation	government,law-enforcement	
co	cotton	abbreviation		
co	county	abbreviation		
co	cutoff	abbreviation	card-games,poker	
co-	class of	abbreviation		
co-np	complementary nondeterministic polynomial	abbreviation		
co-r.e	co-recursively enumerable	abbreviation		
coa	australia	abbreviation		
coa	certificate of airworthiness	abbreviation	aeronautics,aerospace,aviation,business,engineering,natural-sciences,physical-sciences	
coa	certificate of analysis	abbreviation		
coa	certificate of authenticity	abbreviation		
coa	chart of accounts	abbreviation		
coa	coahuila	abbreviation		
coa	coalition	abbreviation	government,politics	
coa	coat of arms	abbreviation	government,heraldry,hobbies,lifestyle,monarchy,nobility,politics	
coa	coenzyme a	abbreviation	biochemistry,biology,chemistry,microbiology,natural-sciences,physical-sciences	
coa	commission on audit	abbreviation		
coa	court of appeals	abbreviation		
coal	coalition	abbreviation	law	
coalition	coalition of the liberal party and national party	abbreviation	government,politics	
coalition	coalition of the willing	abbreviation	government,politics	
coap	constrained application protocol	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
coarc	coarctation	abbreviation	medicine,sciences	
coaster	coaster trout	abbreviation		
coaster	rollercoaster	abbreviation		
coasties	coasties week	abbreviation		
coax	coaxial	abbreviation		
coax	coaxial cable	abbreviation		
coaxial	coaxial cable	abbreviation		
cob	centre of buoyancy	abbreviation	natural-sciences,physical-sciences,physics	
cob	chairman of the board	abbreviation	business	
cob	chief of boat	abbreviation	government,military,politics,war	
cob	chip on board	abbreviation	business,computer-hardware,computing,electrical-engineering,electricity,electromagnetism,electronics,energy,engineering,mathematics,natural-sciences,physical-sciences,physics,sciences	
cob	close of business	abbreviation		
cob	cobble	abbreviation		
cob	cobnut	abbreviation		
cob	cobourg	abbreviation	hobbies,lifestyle,sports	
cob	contingency operating base	abbreviation	government,military,politics,war	
cob	coordination of benefits	abbreviation	business,government,healthcare,insurance	
cobr	cabinet office briefing rooms	abbreviation	government,politics	
cobra	cabinet office briefing room a	abbreviation	government,politics	
cobra	cabinet office briefing rooms	abbreviation	government,politics	
cobra	consolidated omnibus budget reconciliation act of 1985	abbreviation	law	
cobuild	collins birmingham university international language database	abbreviation		
coc	canadian olympic committee	abbreviation	hobbies,lifestyle,sports	
coc	cathodal opening contraction	abbreviation	medicine,sciences	
coc	certificate of candidacy	abbreviation	government,politics	
coc	certificate of candidacy	abbreviation		
coc	certificate of conduct	abbreviation		
coc	certificate of conformance	abbreviation	aeronautics,aerospace,aviation,business,engineering,natural-sciences,physical-sciences	
coc	chain of command	abbreviation	government,military,politics,war	
coc	chamber of commerce	abbreviation	business,commerce	
coc	circle of confusion	abbreviation		
coc	clash of civilizations	abbreviation	political-science,social-sciences	
coc	clash of clans	abbreviation	video-games	
coc	classic organochlorines	abbreviation	chemistry,natural-sciences,organic-chemistry,physical-sciences	
coc	code of conduct	abbreviation		
coca	corpus of contemporary american english	abbreviation	human-sciences,linguistics,sciences	
cocc	central oregon community college	abbreviation		
cocc	comilla city corporation	abbreviation		
cock	cock-boat	abbreviation		
cocksuck	cocksucker	abbreviation		
cocky	cockatoo farmer	abbreviation		
coco	contingent convertible bond	abbreviation	business,finance	
cocom	coordinating committee for multilateral export controls	abbreviation		
cocot	customer-owned coin-operated telephone	abbreviation	communications,electrical-engineering,engineering,natural-sciences,physical-sciences,telecommunications	
cocp	combined oral contraceptive pill	abbreviation		
cocsa	child-on-child sexual abuse	abbreviation		
cod	call of duty	abbreviation	video-games	
cod	cash on delivery or collect on delivery	abbreviation		
cod	cause of death	abbreviation		
cod	celebrity obsession disorder	abbreviation		
cod	cerebro-ocular dysgenesis	abbreviation		
cod	code of discipline	abbreviation		
cod	committee on discipline	abbreviation		
cod	concise oxford dictionary	abbreviation		
codasyl	conference/committee on data systems languages	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
codblops	call of duty	abbreviation	video-games	
codel	congressional delegation	abbreviation		
codel	designed to give lawmakers first-hand knowledge of matters relevant to their legislation	abbreviation		
codel	government-paid trips abroad	abbreviation		
codis	combined dna index system	abbreviation	criminology,government,human-sciences,law,law-enforcement,sciences	
codm	call of duty	abbreviation		
coe	cab over engine	abbreviation	automotive,transport,vehicles	
coe	cab-over-engine	abbreviation	automotive,transport,vehicles	
coe	center of excellence	abbreviation		
coe	certificate of entitlement	abbreviation		
coe	church of the east	abbreviation		
coe	close of escrow	abbreviation		
coe	code of ethics	abbreviation		
coe	college of education	abbreviation		
coe	college of engineering	abbreviation		
coe	confirmation of enrolment	abbreviation		
coe	council of europe	abbreviation		
coed	compact oxford english dictionary	abbreviation		
coef	coefficient	abbreviation		
coeff	coefficient	abbreviation		
coeliac	coeliac disease	abbreviation		
coep	cross-origin embedder policy	abbreviation		
cof	capital one financial	abbreviation	business,finance,stock-ticker-symbol	
cof	circle of fifths	abbreviation	entertainment,lifestyle,music	
cof	circle of fourths	abbreviation	entertainment,lifestyle,music	
cof	circle of friends	abbreviation		
cof	coefficient of friction	abbreviation	natural-sciences,physical-sciences,physics	
cof	cradle of filth	abbreviation		
cof	cum on face	abbreviation	lifestyle,prostitution,sexuality	
cofa	compact of free association	abbreviation		
cofe	church of england	abbreviation		
coffee	coffee county	abbreviation		
cog	center of gravity	abbreviation	natural-sciences,physical-sciences,physics	
cog	church of god	abbreviation		
cog	cluster of galaxies	abbreviation	astronomy,natural-sciences	
cog	course over ground	abbreviation	nautical,transport	
cogn	cognate	abbreviation		
cogs	cost of goods sold	abbreviation		
coh	court of honor	abbreviation		
coha	corpus of historical american english	abbreviation		
coha	council on hemispheric affairs	abbreviation		
coi	central office of information	abbreviation	government	
coi	centre of inertia	abbreviation	natural-sciences,physical-sciences,physics	
coi	conflict of interest	abbreviation		
coil	chemical oxygen-iodine laser	abbreviation		
coin	counterinsurgency	abbreviation	government,military,politics,war	
coin	cryptocoin	abbreviation	business,cryptocurrencies,cryptocurrency,finance	
coin-or	computational infrastructure for operations research	abbreviation		
cointelpro	counter-intelligence program	abbreviation		
coip	communication over internet protocol	abbreviation		
coip	conferencing over internet protocol	abbreviation		
col	centre of lift	abbreviation	aeronautics,aerospace,business,engineering,natural-sciences,physical-sciences	
col	colima	abbreviation		
col	colonel	abbreviation		
col	color	abbreviation		
col	colorado	abbreviation		
col	colorado	abbreviation	hobbies,lifestyle,sports	
col	colossians	abbreviation		
col	colour	abbreviation		
col	column	abbreviation		
col	column	abbreviation	law	
col	cost of living	abbreviation		
col's	columbus	abbreviation		
cola	cost of living adjustment	abbreviation		
colbert	colbert county	abbreviation		
cold	computer output to laser disc	abbreviation	computing,engineering,mathematics,natural-sciences,physical-sciences,sciences	
cole	cole county	abbreviation		
coles	coles county	abbreviation		
