# eXtended WordNet Domains, reduced to one domain per synset and keyed by sense key: for
# each WordNet 3.0 synset, the domain whose propagation vector weighs it highest, carried
# onto every sense key the synset holds. The maximum is the reduction the resource's own
# evaluation uses and the one-domain-per-synset shape its successors publish; a tie breaks
# on the domain's name, so two runs write identical bytes.
#
# Columns: senseKey, domain, weight.
#   senseKey  WordNet's own version-stable sense identifier, from WordNet 3.0's index.sense.
#             It is what lets these labels join the bundled WordNet 3.1 database: the 3.0
#             synset offsets the distribution is keyed by survive in almost no case, and the
#             sense keys survive in almost every one.
#   domain    the leading domain of the synset across all 170 propagation vectors.
#   weight    that domain's propagation weight for the synset. Each domain's vector sums to
#             one over the 117,536 synsets, so weights compare across domains.
#
# Source: https://adimen.ehu.eus/web/files/XWND/xwnd-30g.tgz, accepted only at
#   sha256 bf7e85e57db36771a926649d4cfddad579e87c3f925cc3ab68465a0304555aac;
#   joined through index.sense of https://repo1.maven.org/maven2/net/sf/extjwnl/extjwnl-data-wn30/1.2/extjwnl-data-wn30-1.2.jar,
#   accepted only at sha256 67ce20a24eeb03ccb604327761e4c7958fc761016f6833384493b7479fb3ad70.
#   Gonzalez-Agirre, A., Castillo, M. and Rigau, G.: A proposal for improving WordNet
#   Domains. LREC 2012. https://adimen.ehu.eus/web/XWND
# Licence: Creative Commons Attribution 3.0 Unported (CC BY 3.0). Attribution: eXtended
#   WordNet Domains, IXA group, University of the Basque Country (UPV/EHU). WordNet 3.0
#   index.sense under the WordNet licence, Princeton University.
#
# Generated by XwndDomainsExtraction: 206761 rows.
ceratostomella%1:20:00::	plants	5.779450e-05
ceratostomella_ulmi%1:20:00::	agriculture	8.822510e-05
ceratotherium%1:05:00::	animals	4.490470e-05
ceratotherium_simum%1:05:00::	animals	4.236540e-05
ceratozamia%1:20:00::	plants	4.839040e-05
cerberus%1:18:00::	mythology	6.333230e-04
cercaria%1:05:00::	veterinary	8.161340e-05
cercarial%3:01:00::	animals	2.590580e-05
cercidiphyllaceae%1:20:00::	biology	2.290970e-05
cercidiphyllum%1:20:00::	biology	2.152890e-05
cercidiphyllum_japonicum%1:20:00::	mountaineering	1.617840e-04
cercidium%1:20:00::	biology	2.927370e-05
cercidium_floridum%1:20:00::	plants	5.925300e-05
cercis%1:20:00::	biology	2.577310e-05
cercis_canadensis%1:20:00::	plants	5.218110e-05
cercis_occidentalis%1:20:00::	plants	4.268520e-05
cercocebus%1:05:00::	animals	4.265980e-05
cercopidae%1:05:00::	entomology	2.681110e-04
cercopithecidae%1:05:00::	animals	1.939200e-04
cercopithecus%1:05:00::	animals	4.883550e-05
cercopithecus_aethiops%1:05:00::	body_care	4.545820e-05
cercopithecus_aethiops_pygerythrus%1:05:00::	animals	4.001980e-05
cercopithecus_aethiops_sabaeus%1:05:00::	animals	4.151960e-05
cercopithecus_talapoin%1:05:00::	animals	3.463450e-05
cercospora%1:20:00::	plants	5.974370e-05
cercospora_kopkei%1:20:00::	agriculture	7.916470e-05
cercosporella%1:20:00::	plants	5.012580e-05
cere%1:05:00::	anatomy	5.786030e-05
cere%2:35:00::	industry	3.501000e-05
cereal%1:13:00::	gastronomy	1.998210e-04
cereal%1:13:01::	gastronomy	3.561770e-04
cereal%1:20:00::	agriculture	3.765890e-04
cereal%3:01:00::	food	3.371910e-04
cereal_bowl%1:06:00::	gastronomy	9.829840e-05
cereal_box%1:06:00::	gastronomy	2.741210e-05
cereal_grass%1:20:00::	agriculture	3.765890e-04
cereal_oat%1:20:00::	plants	4.155150e-05
cerebellar%3:01:00::	anatomy	8.693090e-05
cerebellar_artery%1:08:00::	anatomy	2.225020e-04
cerebellar_hemisphere%1:08:00::	anatomy	1.073670e-04
cerebellar_vein%1:08:00::	anatomy	1.022910e-04
cerebellum%1:08:00::	anatomy	3.968360e-04
cerebral%3:00:00::	psychology	1.077840e-04
cerebral%3:01:00::	anatomy	1.522860e-04
cerebral_aneurysm%1:26:00::	medicine	5.979780e-05
cerebral_aqueduct%1:08:00::	anatomy	1.062900e-04
cerebral_artery%1:08:00::	anatomy	1.954740e-04
cerebral_cortex%1:08:00::	anatomy	6.929730e-04
cerebral_death%1:19:00::	physiology	5.108440e-05
cerebral_edema%1:26:00::	medicine	5.699280e-05
cerebral_hemisphere%1:08:00::	anatomy	4.628410e-04
cerebral_hemorrhage%1:26:00::	medicine	6.747280e-05
cerebral_mantle%1:08:00::	anatomy	6.929730e-04
cerebral_palsy%1:26:00::	physiology	1.230030e-04
cerebral_peduncle%1:08:00::	anatomy	1.201290e-04
cerebral_thrombosis%1:26:00::	biochemistry	1.528220e-04
cerebral_vein%1:08:00::	anatomy	2.536020e-04
cerebrally%4:02:00::	anatomy	7.889780e-05
cerebrally%4:02:01::	psychology	1.290940e-05
cerebrate%2:31:00::	paranormal	2.796650e-04
cerebration%1:09:00::	paranormal	1.506680e-03
cerebromeningitis%1:26:00::	medicine	7.956460e-05
cerebrospinal%3:01:00::	anatomy	7.417340e-05
cerebrospinal_fever%1:26:00::	medicine	5.589240e-05
cerebrospinal_fluid%1:08:00::	radiology	9.863880e-04
cerebrospinal_meningitis%1:26:00::	medicine	5.589240e-05
cerebrovascular%3:01:00::	psychiatry	1.215950e-04
cerebrovascular_accident%1:26:00::	medicine	1.522790e-04
cerebrum%1:08:00::	anatomy	4.408250e-04
cerecloth%1:06:00::	industry	1.849770e-04
cerement%1:06:00::	fashion	2.092710e-04
ceremonial%1:11:00::	sociology	9.350310e-04
ceremonial%5:00:00:formal:01	hydraulics	2.767370e-04
ceremonial_dance%1:04:00::	dance	2.988140e-03
ceremonial_occasion%1:11:00::	sociology	9.350310e-04
ceremonially%4:02:00::	religion	4.116690e-05
ceremonially%4:02:01::	psychological_features	1.741430e-05
ceremonious%3:01:00::	heraldry	1.295820e-05
ceremonious%5:00:00:formal:01	psychological_features	3.835100e-05
ceremoniously%4:02:00::	psychological_features	1.741430e-05
ceremoniousness%1:07:00::	psychological_features	1.423760e-04
ceremony%1:04:00::	religion	2.759790e-04
ceremony%1:04:01::	dance	3.083940e-05
ceremony%1:11:00::	sociology	9.350310e-04
ceres%1:17:00::	astronomy	3.830370e-04
ceres%1:18:00::	mythology	6.283190e-04
ceresin%1:27:00::	chemistry	6.568560e-05
cereus%1:20:00::	plants	4.811910e-05
ceric%3:01:00::	chemistry	6.414180e-05
ceriman%1:13:00::	gastronomy	9.240160e-05
ceriman%1:20:00::	plants	6.065100e-05
cerise%1:07:00::	color	5.097070e-04
cerise%5:00:00:chromatic:00	color	1.958250e-03
cerium%1:27:00::	chemistry	2.016360e-04
cerivastatin%1:06:00::	pharmacy	3.197680e-04
cernuous%5:00:00:unerect:00	plants	3.827540e-04
cero%1:05:00::	animals	5.668660e-05
cero%1:05:02::	animals	6.640280e-05
cerotic_acid%1:27:00::	chemistry	8.419080e-05
cerous%3:01:00::	chemistry	6.336460e-05
ceroxylon%1:20:00::	biology	1.677420e-05
ceroxylon_alpinum%1:20:00::	plants	3.932070e-05
ceroxylon_andicola%1:20:00::	plants	3.932070e-05
cert%1:07:00::	numismatics	1.030780e-05
certain%3:00:01::	quality	1.677750e-04
certain%3:00:02::	psychology	4.237670e-04
certain%3:00:03::	factotum	3.251100e-05
certain%3:00:05::	factotum	1.054640e-05
certain%5:00:00:careful:00	psychological_features	1.219130e-04
certain%5:00:00:definite:00	grammar	2.399860e-04
certain%5:00:00:reliable:00	engineering	3.497850e-05
certainly%4:02:00::	quality	1.459490e-04
certainty%1:07:00::	quality	4.367910e-05
certainty%1:09:00::	psychology	5.381370e-04
certhia%1:05:00::	animals	5.409650e-05
certhia_americana%1:05:00::	animals	4.388620e-05
certhia_familiaris%1:05:00::	color	7.082180e-05
certhiidae%1:05:00::	animals	6.180470e-05
certifiable%5:00:00:certified:00	economy	1.406310e-04
certifiable%5:00:00:insane:00	psychiatry	1.222180e-03
certificate%1:10:00::	exchange	5.437250e-04
certificate%1:21:00::	exchange	6.105130e-03
certificate%2:32:00::	exchange	8.428250e-05
certificate%2:40:00::	exchange	8.333230e-05
certificate_of_deposit%1:21:00::	banking	3.158360e-04
certificate_of_incorporation%1:10:00::	economy	1.546410e-04
certificate_of_indebtedness%1:21:00::	exchange	6.639110e-04
certificated%5:00:00:certified:00	economy	1.317550e-04
certification%1:04:00::	banking	3.174330e-05
certification%1:04:01::	banking	3.136110e-04
certification%1:10:00::	banking	2.705400e-04
certification%1:10:01::	exchange	5.437250e-04
certificatory%5:00:00:supportive:00	rowing	1.361380e-05
certified%3:00:00::	economy	3.065290e-04
certified%5:00:00:insane:00	psychiatry	1.222180e-03
certified%5:00:00:registered:00	dentistry	1.096900e-04
certified_check%1:21:00::	banking	1.669520e-03
certified_cheque%1:21:00::	banking	1.669520e-03
certified_milk%1:13:00::	agriculture	1.082790e-04
certified_public_accountant%1:18:00::	book_keeping	8.858740e-04
certify%2:32:00::	psychology	4.089150e-04
certify%2:32:01::	psychiatry	3.816760e-04
certify%2:40:02::	banking	2.670660e-04
certify%2:41:00::	politics	1.276370e-04
certify%2:41:02::	rowing	3.084210e-04
certiorari%1:10:00::	law	2.496340e-04
certitude%1:09:00::	psychology	2.908480e-04
cerulean%1:07:00::	color	6.482920e-04
cerulean%5:00:00:chromatic:00	color	6.885500e-04
cerulean_blue%1:27:00::	color	4.848620e-04
cerumen%1:27:00::	chemistry	7.995710e-05
ceruminous%3:01:00::	chemistry	6.464020e-05
ceruse%1:27:00::	color	4.698530e-04
cerussite%1:27:00::	geology	1.730350e-04
cervantes%1:18:00::	literature	2.890900e-04
cervantes_saavedra%1:18:00::	literature	2.890900e-04
cervical%3:01:00::	anatomy	1.084630e-04
cervical%3:01:01::	anatomy	7.760330e-05
cervical_artery%1:08:00::	anatomy	1.012780e-04
cervical_canal%1:08:00::	anatomy	1.044530e-04
cervical_cap%1:06:00::	sexuality	5.999020e-04
cervical_disc_syndrome%1:26:00::	medicine	7.573660e-05
cervical_glands%1:08:00::	anatomy	1.018000e-04
cervical_glands_of_the_uterus%1:08:00::	anatomy	1.018000e-04
cervical_nerve%1:08:00::	anatomy	9.617140e-05
cervical_plexus%1:08:00::	anatomy	8.887480e-05
cervical_root_syndrome%1:26:00::	medicine	7.573660e-05
cervical_smear%1:08:00::	medicine	7.102030e-05
cervical_vein%1:08:00::	anatomy	8.767450e-05
cervical_vertebra%1:08:00::	anatomy	1.982670e-04
cervicitis%1:26:00::	medicine	6.011940e-05
cervicofacial_actinomycosis%1:26:00::	medicine	6.780670e-05
cervid%1:05:00::	hunting	1.475690e-03
cervidae%1:05:00::	animals	1.758370e-04
cervine%3:01:00::	hunting	2.905310e-05
cervix%1:08:01::	wrestling	2.689610e-03
cervix%1:08:02::	anatomy	1.608100e-04
cervix_uteri%1:08:00::	anatomy	1.608100e-04
cervus%1:05:00::	animals	6.967980e-05
cervus_elaphus%1:05:00::	animals	6.545340e-05
cervus_elaphus_canadensis%1:05:00::	animals	4.400760e-05
cervus_nipon%1:05:00::	animals	4.444090e-05
cervus_sika%1:05:00::	animals	4.444090e-05
cervus_unicolor%1:05:00::	animals	4.341090e-05
ceryle%1:05:00::	animals	5.296770e-05
ceryle_alcyon%1:05:00::	color	1.024450e-04
cesar_chavez%1:18:00::	politics	1.397560e-04
cesar_estrada_chavez%1:18:00::	politics	1.397560e-04
cesar_franck%1:18:00::	music	1.529630e-04
cesar_ritz%1:18:00::	tourism	2.891930e-04
cesare_borgia%1:18:00::	roman_catholic	6.980580e-03
cesarean%1:04:00::	medicine	1.236860e-04
cesarean%3:01:00::	medicine	5.100420e-05
cesarean_delivery%1:04:00::	medicine	1.236860e-04
cesarean_section%1:04:00::	medicine	1.236860e-04
cesarian%1:04:00::	medicine	1.236860e-04
cesarian%3:01:00::	medicine	5.100420e-05
cesarian_section%1:04:00::	medicine	1.236860e-04
cesium%1:27:00::	geology	2.456860e-04
cesium_137%1:27:00::	geology	1.619570e-04
cespitose%5:00:00:ungregarious:01	plants	2.713620e-04
cessation%1:11:00::	physiology	1.314480e-04
cession%1:04:00::	factotum	9.906390e-06
cesspit%1:06:00::	mechanics	8.037800e-05
cesspool%1:06:00::	mechanics	8.037800e-05
cestida%1:05:00::	animals	4.989870e-05
cestidae%1:05:00::	animals	6.143470e-05
cestoda%1:05:00::	veterinary	1.105430e-04
cestode%1:05:00::	veterinary	7.546150e-04
cestrum%1:20:00::	biology	2.915300e-05
cestrum_diurnum%1:20:00::	plants	4.755230e-05
cestrum_nocturnum%1:20:00::	plants	4.859520e-05
cestum%1:05:00::	animals	4.197240e-05
cestum_veneris%1:05:00::	animals	4.162000e-05
cetacea%1:05:00::	animals	7.250690e-05
cetacean%1:05:00::	animals	1.032200e-04
cetacean%3:01:00::	animals	4.536240e-05
cetacean_mammal%1:05:00::	animals	1.032200e-04
cetaceous%3:01:00::	animals	4.536240e-05
cetchup%1:13:00::	gastronomy	1.873900e-04
ceterach%1:20:00::	dentistry	1.106570e-04
ceterach_officinarum%1:20:00::	agriculture	5.874040e-05
ceteris_paribus%4:02:00::	number	1.227500e-05
cetonia%1:05:00::	entomology	4.435230e-05
cetonia_aurata%1:05:00::	entomology	3.623770e-04
cetoniidae%1:05:00::	animals	4.759530e-05
cetorhinidae%1:05:00::	numismatics	6.192460e-05
cetorhinus%1:05:00::	animals	5.806330e-05
cetorhinus_maximus%1:05:00::	swimming	1.980760e-04
cetraria%1:20:00::	plants	5.273180e-05
cetraria_islandica%1:20:00::	animal_husbandry	6.753750e-05
cetrimide%1:27:00::	chemistry	7.592060e-05
cetus%1:17:00::	astronomy	9.059020e-04
cewa%1:18:00::	anthropology	4.317430e-04
ceylon%1:15:00::	pedagogy	1.065340e-04
ceylon%1:15:01::	money	3.016980e-04
ceylon_bowstring_hemp%1:20:00::	color	1.033000e-04
ceylon_cinnamon%1:20:00::	plants	6.042140e-05
ceylon_cinnamon_tree%1:20:00::	plants	6.042140e-05
ceylon_gooseberry%1:20:00::	plants	6.245560e-05
ceylonese%3:01:00::	geography	5.174960e-05
ceylonite%1:27:00::	geology	1.729430e-04
cezanne%1:18:00::	painting	9.294630e-04
cf%1:26:00::	genetics	1.333240e-04
cf%1:27:00::	chemistry	1.255810e-04
cf%4:02:00::	pure_science	1.094860e-05
cf.%4:02:00::	pure_science	1.094860e-05
cfc%1:27:00::	chemistry	1.394900e-04
cfo%1:18:00::	economy	1.462280e-04
cftr%1:08:00::	genetics	1.045910e-04
cgs%1:23:00::	metrology	3.161070e-04
cgs_system%1:23:00::	metrology	3.161070e-04
ch'i%1:26:00::	health	1.837820e-03
ch'in%1:14:00::	history	4.266000e-05
ch'in_dynasty%1:14:00::	history	4.266000e-05
ch'in_shih_huang_ti%1:18:00::	history	1.487170e-04
ch'ing%1:14:00::	history	8.546630e-05
ch'ing_dynasty%1:14:00::	history	8.546630e-05
cha-cha%1:04:00::	dance	1.527590e-03
cha-cha%2:38:00::	dance	1.101820e-03
cha-cha-cha%1:04:00::	dance	1.527590e-03
chabad%1:09:00::	religion	1.491490e-04
chabad%1:14:00::	religion	1.510540e-04
chabad-lubavitch%1:14:00::	religion	1.510540e-04
chabad_hasidism%1:09:00::	religion	1.491490e-04
chabasite%1:27:00::	geology	2.241710e-04
chabazite%1:27:00::	geology	2.241710e-04
chablis%1:13:00::	food	4.722010e-04
chablis%1:15:00::	town_planning	1.711080e-04
chachalaca%1:05:00::	animals	8.417200e-05
chachka%1:06:00::	telegraphy	9.377230e-05
chachka%1:18:00::	person	6.440870e-05
chacma%1:05:00::	animals	3.447290e-05
chacma_baboon%1:05:00::	animals	3.447290e-05
chad%1:10:00::	linguistics	1.096240e-03
chad%1:15:00::	linguistics	3.639840e-04
chad%1:17:00::	linguistics	3.298170e-04
chad%1:27:00::	publishing	5.286050e-05
chadar%1:06:00::	fashion	2.001970e-04
chaddar%1:06:00::	fashion	2.001970e-04
chadian%1:18:00::	anthropology	4.255820e-04
chadian%3:01:00::	anthropology	1.050990e-04
chadian_franc%1:23:00::	money	4.427010e-04
chadic%1:10:00::	linguistics	1.096240e-03
chadic_language%1:10:00::	linguistics	1.096240e-03
chadlock%1:20:00::	plants	3.921750e-05
chador%1:06:00::	fashion	2.001970e-04
chaenactis%1:20:00::	plants	4.759140e-05
chaenomeles%1:20:00::	biology	1.821010e-05
chaenomeles_japonica%1:20:00::	plants	4.468230e-05
chaenomeles_speciosa%1:20:00::	plants	4.594970e-05
chaenopsis%1:05:00::	animals	5.575660e-05
chaenopsis_ocellata%1:05:00::	animals	3.665870e-05
chaeronea%1:04:00::	history	2.955240e-04
chaeta%1:05:00::	anatomy	1.035180e-04
chaetal%3:01:00::	anatomy	9.344130e-05
chaetodipterus%1:05:00::	animals	4.543280e-05
chaetodipterus_faber%1:05:00::	animals	6.300290e-05
chaetodon%1:05:00::	animals	4.302060e-05
chaetodontidae%1:05:00::	animals	7.010980e-05
chaetognath%1:05:00::	animals	7.519350e-05
chaetognatha%1:05:00::	animals	6.958650e-05
chaetognathan%3:01:00::	animals	3.075860e-05
chaetognathous%3:01:00::	animals	3.075860e-05
chafe%1:12:00::	psychological_features	2.684220e-04
chafe%1:26:00::	medicine	6.752450e-05
chafe%2:30:00::	volleyball	3.038400e-05
chafe%2:35:00::	body_care	1.653190e-04
chafe%2:35:01::	mechanics	8.327340e-05
chafe%2:37:00::	psychological_features	4.160420e-04
chafe%2:37:01::	psychological_features	1.558610e-04
chafe%2:39:00::	cycling	1.591030e-04
chafed%5:00:00:painful:00	cycling	1.013470e-04
chafeweed%1:20:00::	plants	5.869440e-05
chaff%1:06:00::	aviation	8.963970e-04
chaff%1:27:00::	agriculture	8.144080e-04
chaff%2:32:00::	free_time	1.225300e-04
chaffer%2:32:00::	person	2.392020e-05
chaffer%2:40:00::	economy	1.106980e-04
chaffinch%1:05:00::	animals	5.309990e-05
chafflike%3:01:00::	agriculture	5.131880e-04
chaffweed%1:20:00::	agriculture	6.358340e-05
chaffy%3:01:00::	agriculture	5.131880e-04
chaffy%5:00:00:worthless:00	factotum	6.279720e-06
chafing%1:12:00::	psychological_features	1.153200e-04
chafing_dish%1:06:00::	gastronomy	9.368650e-05
chafing_gear%1:06:00::	nautical	4.874910e-05
chaga%1:10:00::	linguistics	1.704170e-04
chagall%1:18:00::	painting	7.462600e-04
chagatai%1:10:00::	linguistics	1.721950e-04
chagga%1:10:00::	linguistics	1.704170e-04
chagrin%1:12:00::	psychological_features	1.341240e-04
chagrin%2:37:01::	psychological_features	2.446850e-04
chagrined%5:00:00:discomposed:00	psychological_features	2.041880e-05
chahta%1:10:00::	linguistics	1.392740e-04
chaim_azriel_weizmann%1:18:00::	history	1.608170e-04
chaim_soutine%1:18:00::	painting	8.633870e-04
chaim_weizmann%1:18:00::	history	1.608170e-04
chain%1:06:00::	cycling	8.674940e-04
chain%1:06:01::	jewellery	1.729820e-03
chain%1:06:03::	racing	2.579470e-04
chain%1:06:04::	jewellery	1.455430e-03
chain%1:14:00::	cricket	1.463580e-04
chain%1:14:02::	commerce	8.154350e-04
chain%1:17:00::	chemistry	3.252710e-04
chain%1:17:01::	geology	1.705260e-03
chain%1:18:00::	chemistry	7.613900e-05
chain%1:23:00::	metrology	3.635450e-04
chain%2:35:00::	mythology	4.532880e-05
chain%2:35:01::	telephony	2.887200e-05
chain-smoke%2:34:00::	hydraulics	6.748570e-05
chain-smoker%1:18:00::	hydraulics	7.723020e-05
chain_armor%1:06:00::	history	2.921630e-04
chain_armour%1:06:00::	history	2.921630e-04
chain_fern%1:20:00::	plants	4.479950e-05
chain_gang%1:14:00::	industry	1.674840e-04
chain_letter%1:10:00::	post	2.509560e-03
chain_lightning%1:19:00::	electricity	5.897180e-04
chain_mail%1:06:00::	history	2.921630e-04
chain_of_mountains%1:17:00::	geology	1.705260e-03
chain_pickerel%1:05:00::	meteorology	6.986210e-05
chain_pike%1:05:00::	meteorology	6.986210e-05
chain_printer%1:06:00::	publishing	3.017650e-04
chain_reaction%1:22:01::	chemistry	9.563280e-05
chain_reaction%1:22:02::	physics	2.536970e-04
chain_reactor%1:06:00::	physics	1.515000e-04
chain_saw%1:06:00::	buildings	1.101180e-04
chain_stitch%1:06:00::	artisanship	1.687470e-03
chain_stitch%1:06:01::	artisanship	1.334060e-03
chain_store%1:06:00::	commerce	3.615580e-04
chain_tongs%1:06:00::	industry	2.648410e-04
chain_up%2:35:00::	racing	2.146510e-05
chain_wrench%1:06:00::	industry	1.475390e-04
chained%5:00:00:bound:01	computer_science	6.112590e-05
chainlike%5:00:00:formed:00	color	2.188660e-05
chainlink_fence%1:06:00::	industry	1.979800e-05
chains%1:06:00::	swimming	3.767760e-05
chainsaw%1:06:00::	buildings	1.101180e-04
chair%1:04:00::	pedagogy	5.420360e-04
chair%1:06:00::	furniture	2.720930e-03
chair%1:06:01::	law	1.290320e-04
chair%1:06:02::	vehicles	1.753880e-03
chair%1:18:00::	politics	3.283560e-04
chair%2:32:00::	linguistics	1.006380e-04
chair%2:41:00::	university	2.339810e-04
chair_car%1:06:00::	railway	2.704040e-03
chair_lift%1:06:00::	skiing	7.262470e-03
chair_of_state%1:06:00::	furniture	4.793000e-04
chairlift%1:06:00::	skiing	7.262470e-03
chairman%1:18:01::	politics	3.283560e-04
chairman%2:41:00::	university	2.339810e-04
chairman_of_the_board%1:18:00::	economy	1.457940e-04
chairmanship%1:04:00::	enterprise	4.193540e-04
chairperson%1:18:00::	politics	3.283560e-04
chairwoman%1:18:01::	politics	3.283560e-04
chaise%1:06:00::	transport	2.005160e-04
chaise%1:06:01::	furniture	4.208010e-04
chaise_longue%1:06:00::	furniture	4.208010e-04
chait%1:28:00::	time_period	3.956780e-04
chaja%1:05:00::	animals	3.380820e-05
chalaza%1:05:00::	biochemistry	1.046640e-04
chalaza%1:20:00::	plants	5.457420e-05
chalazion%1:26:00::	medicine	6.134260e-05
chalcanthite%1:27:00::	chemistry	8.059480e-05
chalcedon%1:14:00::	theology	9.623430e-05
chalcedon%1:15:00::	town_planning	1.682760e-04
chalcedony%1:27:00::	jewellery	4.390350e-03
chalcid%1:05:00::	entomology	5.085860e-04
chalcid_fly%1:05:00::	entomology	5.085860e-04
chalcid_wasp%1:05:00::	entomology	5.085860e-04
chalcidae%1:05:00::	entomology	1.169470e-04
chalcidfly%1:05:00::	entomology	5.085860e-04
chalcididae%1:05:00::	entomology	1.169470e-04
chalcis%1:05:00::	entomology	1.717390e-04
chalcis_fly%1:05:00::	entomology	3.161780e-04
chalcocite%1:27:00::	geology	1.775410e-04
chalcopyrite%1:27:00::	geology	2.013590e-04
chalcostigma%1:05:00::	animals	5.007770e-05
chaldaea%1:15:00::	anthropology	1.036840e-04
chaldaea%1:15:01::	anthropology	2.375200e-04
chaldaean%1:18:00::	anthropology	4.162250e-04
chaldaean%1:18:01::	occultism	3.712950e-03
chaldaean%3:01:00::	anthropology	8.751180e-05
chaldea%1:15:00::	anthropology	1.036840e-04
chaldea%1:15:01::	anthropology	2.375200e-04
chaldean%1:18:00::	anthropology	4.162250e-04
chaldean%1:18:01::	occultism	3.712950e-03
chaldean%3:01:00::	anthropology	8.751180e-05
chaldee%1:18:00::	anthropology	4.162250e-04
chaldee%1:18:01::	occultism	3.712950e-03
chaldee%3:01:00::	anthropology	8.751180e-05
chaldron%1:23:00::	metrology	1.582290e-04
chalet%1:06:00::	buildings	1.305090e-04
chalice%1:06:00::	furniture	1.406450e-04
chalice_vine%1:20:00::	plants	5.826770e-05
chalk%1:06:00::	drawing	1.326240e-03
chalk%1:06:01::	pharmacy	4.191730e-04
chalk%1:07:00::	color	6.074150e-04
chalk%1:27:00::	geology	2.684200e-04
chalk%2:36:00::	drawing	2.010490e-03
chalk_dust%1:27:00::	drawing	7.160190e-05
chalk_line%1:06:00::	geometry	6.796670e-05
chalk_out%2:36:00::	drawing	2.030180e-03
chalk_pit%1:06:00::	geology	3.118730e-05
chalk_talk%1:04:00::	pedagogy	7.749100e-04
chalk_up%2:32:00::	play	1.991330e-04
chalk_up%2:40:00::	book_keeping	8.513670e-05
chalkboard%1:06:00::	pedagogy	8.174830e-04
chalkpit%1:06:00::	geology	3.118730e-05
chalkstone%1:27:00::	chemistry	7.963670e-05
chalky%3:01:00::	archaeology	1.678920e-04
chalky%5:00:00:achromatic:00	color	5.998140e-04
challah%1:13:00::	gastronomy	1.485910e-04
challenge%1:10:00::	sport	5.855430e-05
challenge%1:10:01::	philosophy	2.355960e-05
challenge%1:10:02::	law	4.465940e-05
challenge%1:10:03::	card	2.806880e-05
challenge%1:26:00::	play	1.467630e-04
challenge%2:32:00::	pedagogy	1.851190e-04
challenge%2:32:01::	theology	1.875020e-04
challenge%2:32:02::	law	1.971330e-04
challenge%2:32:03::	law	9.995080e-05
challengeable%5:00:00:contestable:00	theology	1.230880e-05
challenger%1:18:00::	racing	1.075180e-03
challenging%5:00:00:difficult:00	quality	9.389250e-05
challenging%5:00:00:provocative:00	factotum	9.572550e-06
challenging%5:00:00:stimulating:00	paranormal	6.292910e-05
challis%1:06:00::	industry	1.473890e-04
chalons%1:04:00::	history	1.800070e-04
chalons-sur-marne%1:04:00::	history	1.800070e-04
chalybeate%3:01:00::	chemistry	6.047220e-05
chalybite%1:27:00::	geology	1.815320e-04
chamaea%1:05:00::	animals	4.767240e-05
chamaea_fasciata%1:05:00::	animals	5.128690e-05
chamaecrista%1:20:00::	dentistry	1.055520e-03
chamaecrista_fasciculata%1:20:00::	dentistry	9.324940e-05
chamaecyparis%1:20:00::	biology	2.626000e-05
chamaecyparis_lawsoniana%1:20:00::	plants	5.194970e-05
chamaecyparis_nootkatensis%1:20:00::	plants	4.648090e-05
chamaecyparis_thyoides%1:20:00::	plants	4.104580e-05
chamaecytisus%1:20:00::	plants	3.534190e-05
chamaecytisus_palmensis%1:20:00::	plants	4.356740e-05
chamaedaphne%1:20:00::	biology	1.995760e-05
chamaedaphne_calyculata%1:20:00::	plants	5.270770e-05
chamaeleo%1:05:00::	animals	6.534320e-05
chamaeleo_chamaeleon%1:05:00::	animals	3.904490e-05
chamaeleo_oweni%1:05:00::	animals	3.794640e-05
chamaeleon%1:05:00::	animals	8.095010e-05
chamaeleon%1:17:00::	astronomy	7.876290e-04
chamaeleonidae%1:05:00::	animals	6.137610e-05
chamaeleontidae%1:05:00::	animals	6.137610e-05
chamaemelum%1:20:00::	biology	2.869640e-05
chamaemelum_nobilis%1:20:00::	plants	6.063500e-05
chamber%1:06:00::	archaeology	5.524060e-04
chamber%1:06:01::	furniture	3.995770e-04
chamber%1:06:02::	law	1.548860e-04
chamber%1:08:00::	anatomy	2.546990e-04
chamber%1:14:00::	politics	1.575610e-04
chamber%2:42:00::	buildings	3.322510e-05
chamber_music%1:10:00::	music	2.674870e-04
chamber_of_commerce%1:14:00::	commerce	2.072650e-04
chamber_orchestra%1:14:00::	music	1.693260e-04
chambered%5:00:00:divided:00	archaeology	4.261920e-04
chambered_nautilus%1:05:00::	color	5.282310e-05
chamberlain%1:18:00::	finance	9.532230e-04
chamberlain%1:18:01::	heraldry	1.165080e-04
chamberlain%1:18:02::	politics	1.909260e-04
chambermaid%1:18:00::	person	7.882090e-05
chamberpot%1:06:00::	physiology	6.231380e-05
chambers%1:18:00::	architecture	8.441520e-04
chambray%1:06:00::	industry	2.037920e-04
chameleon%1:05:00::	animals	8.095010e-05
chameleon%1:17:00::	astronomy	7.876290e-04
chameleon%1:18:00::	person	5.706120e-05
chameleon_tree_frog%1:05:00::	animals	2.817910e-05
chamfer%1:06:00::	geometry	8.445340e-05
chamfer%2:35:00::	occultism	2.416330e-05
chamfer%2:35:01::	artisanship	3.143970e-04
chamfer_bit%1:06:00::	industry	1.675020e-04
chamfer_plane%1:06:00::	artisanship	1.220370e-03
chamfron%1:06:00::	history	1.396770e-04
